date,country,node1,node2,orderCode,status,ratedVoltNRW,ratedVoltRW,nomPower,restR,reactX,susceptanceB,conductanceG,currentLimA,elementName2022-11-17,BE,BAMERC3V,BAMERC3C,1,0,150.0,150.0,331.0,0.1801,7.4288,-9.30412,4.4133,1249,AMERC150 ALT
2022-11-17,BE,BDROGE31,BDROGE3U,1,0,150.0,150.0,264.0,0.1347,9.6472,-3.40450,4.7778,1019,DROGE150 ALT
2022-11-17,BE,BDROGE33,BDROGE3V,1,0,150.0,150.0,264.0,0.1437,9.9435,-3.40450,4.7778,1019,DROGE150 ALT
2022-11-17,BE,BDROGE3W,BDROGE31,1,0,150.0,150.0,264.0,0.2515,9.6454,0,8.8000,1019,DROGE150 ALT
2022-11-17,BE,BDROGE11,BDROGE33,4,0,400.0,165.0,500.1,0.7610,63.381,-4.21342,1.1812,735,DROGE380 T 4
2022-11-17,BE,BEEKLN11,BEEKLN32,1,0,400.0,164.8,450.0,0.8268,62.899,-7.24296,1.1889,724,EEKLN380 T 1
2022-11-17,BE,BESSO 3K,BESSO 3W,1,0,150.0,150.0,153.0,0.3797,17.269,-3.65623,3.5556,587,ESSO 150 ALT
2022-11-17,BE,BFARCI31,BFARCI3R,1,0,150.0,150.0,40.00,2.0250,75.910,-1.43983,0.6978,159,FARCI150 T 1
2022-11-17,BE,BGOUY 11,BGOUY 31,3,0,400.0,164.8,450.0,0.8579,64.279,-7.11028,1.1331,784,GOUY 380 T 3
2022-11-17,BE,BGOUY 12,BGOUY 32,4,0,400.0,164.8,450.0,0.8387,64.030,-7.42031,1.1531,784,GOUY 380 T 4
2022-11-17,BE,BGRAMM1C,BGRAMM3B,1,0,400.0,158.5,450.0,1.2129,64.920,-5.22614,1.1124,635,GRAMM380 T 1
2022-11-17,BE,BHBRUG3U,BHBRUG31,1,0,150.0,150.0,215.0,0.3483,11.606,-95.0766,9.5556,809,HBRUG150 ALT
2022-11-17,BE,BHBRUG3V,BHBRUG32,1,0,150.0,150.0,215.0,0.3483,11.606,-95.0766,9.5556,809,HBRUG150 ALT
2022-11-17,BE,BHBRUG3W,BHBRUG33,1,0,150.0,150.0,215.0,0.3483,11.606,-95.0766,9.5556,809,HBRUG150 ALT
2022-11-17,BE,BHDPE 31,BHDPE 3A,1,0,150.0,150.0,30.00,4.0610,79.546,-2.50619,0.9111,119,HDPE 150 T A
2022-11-17,BE,BHELIA31,BHELIA3R,1,0,150.0,150.0,50.00,1.9800,96.730,-4.35465,0.8889,198,HELIA150 T 2
2022-11-17,BE,BHERCU31,BHERCU3R,1,0,150.0,150.0,40.00,2.8489,97.215,-6.97095,1.4049,159,HERCU150 T 1
2022-11-17,BE,BIZGEM1R,BIZGEM31,1,0,400.0,165.0,500.1,0.7588,63.119,-4.52591,1.2238,784,IZGEM380 T 1
2022-11-17,BE,BIZGEM12,BIZGEM32,2,0,400.0,164.8,450.0,0.8096,62.466,-7.23958,1.2137,734,IZGEM380 T 2
2022-11-17,BE,BJUPIL22,BJUPIL32,1,0,236.0,165.0,300.0,0.2160,24.710,-0.86069,0.4464,705,JUPIL220 T 1
2022-11-17,BE,BJUPIL21,BJUPIL3R,7,0,236.0,156.0,300.0,0.2897,22.277,-7.46177,1.0898,705,JUPIL220 T 7
2022-11-17,BE,BKALLO15,BKALLO31,5,8,400.0,165.0,555.0,0.5071,62.421,-3.41480,0.6094,784,KALLO380 T 5
2022-11-17,BE,BKETEN30,BKETEN31,1,0,150.0,150.0,125.0,0.6480,35.994,-11.0308,1.3333,496,KETEN 150 T
2022-11-17,BE,BKOKSI30,BKOKSI3A,1,0,150.0,150.0,50.00,2.2617,99.559,-0.33775,0.8222,198,KOKSI150 T1B
2022-11-17,BE,BLANAK3W,BLANAK31,1,0,150.0,150.0,55.00,1.5955,82.048,-8.07777,1.9556,218,LANAK150 T 1
2022-11-17,BE,BLANAK3W,BLANAK31,2,0,150.0,150.0,55.00,1.6364,82.416,-7.88310,1.7111,218,LANAK150 T 3
2022-11-17,BE,BLATOU20,BLATOU21,1,0,220.0,220.0,40.00,6.1854,223.62,-0.72388,0.3988,112,LATOU220 T11
2022-11-17,BE,BLATRO20,BLATRO22,1,0,220.0,220.0,90.00,2.2587,66.646,-8.26882,1.2831,243,LATRO220 T 8
2022-11-17,BE,BLEVAL2U,BLEVAL21,1,0,220.0,220.0,264.0,0.5611,24.039,0,4.0909,683,LEVAL220 ALT
2022-11-17,BE,BLEVAL2V,BLEVAL22,1,0,220.0,220.0,264.0,0.5611,24.039,0,4.0909,683,LEVAL220 ALT
2022-11-17,BE,BLEVAL2W,BLEVAL22,1,0,220.0,220.0,264.0,0.5611,24.041,0,4.0909,683,LEVAL220 ALT
2022-11-17,BE,BLIGNE31,BLIGNE32,1,0,150.0,150.0,50.00,1.7964,51.719,-1.32049,0.8222,198,LIGNE150 T 1
2022-11-17,BE,BLILLO11,BLILLO33,5,0,400.0,165.0,555.0,0.6935,63.996,-3.41480,0.6094,784,LILLO380 T 5
2022-11-17,BE,BLILLO12,BLILLO35,6,8,400.0,165.0,555.0,0.5049,62.363,-1.43885,0.5091,784,LILLO380 T 6
2022-11-17,BE,BLINTT1R,BLINT 31,1,0,400.0,164.8,450.0,0.8317,63.959,-7.63392,1.2425,784,LINT 380 T 1
2022-11-17,BE,BLINTT12,BLINT 32,2,0,400.0,164.8,450.0,0.8095,62.715,-6.78905,1.1788,819,LINT 380 T 2
2022-11-17,BE,BLIXHE27,BLIXHE31,7,0,236.0,156.0,300.0,0.2790,22.277,-2.46874,1.0764,705,LIXHE220 T 7
2022-11-17,BE,BLIXHE11,BLIXHE32,A,0,400.0,165.0,555.0,0.6935,63.996,-3.41480,0.6094,784,LIXHE380 T10
2022-11-17,BE,BLIXHE21,BLIXHE27,1,0,220.0,220.0,50.00,4.7742,216.30,-0.60326,0.3988,135,LIXHE220 T 8
2022-11-17,BE,BLIXHE23,BLIXHE27,1,0,220.0,220.0,50.00,3.6861,145.15,-0.57222,0.4421,135,LIXHE220 T 9
2022-11-17,BE,BLIXHE11,BLIXHE27,1,0,400.0,245.6,300.0,0.9984,78.068,-0.71816,0.2162,424,LIXHE380 T 1
2022-11-17,BE,BLIXHE12,BLIXHE27,6,0,400.0,245.6,300.0,0.9975,77.946,-0.69955,0.2130,424,LIXHE380 T 6
2022-11-17,BE,BLOMME30,BLOMME31,1,8,150.0,150.0,80.00,1.0406,44.988,-29.4339,2.1333,317,LOMME150 T 1
2022-11-17,BE,BLOMME30,BLOMME31,2,0,150.0,150.0,80.00,1.0406,52.471,-5.76435,1.8187,317,LOMME150 T 2
2022-11-17,BE,BMASSE11,BMASSE31,1,0,400.0,164.8,450.0,0.8455,64.421,-8.15324,1.1969,784,MASSE380 T 1
2022-11-17,BE,BMEERH30,BMEERH31,1,0,150.0,150.0,50.00,1.7213,66.083,-0.51632,0.7236,198,MEERH150 T 3
2022-11-17,BE,BMEERH11,BMEERH31,1,0,400.0,158.5,465.0,0.9178,63.993,-12.9421,1.1250,657,MEERH380 T 1
2022-11-17,BE,BMEERH12,BMEERH32,2,8,400.0,165.1,500.1,0.7556,63.343,-4.57234,1.0369,735,MEERH380 T 2
2022-11-17,BE,BMERCA12,BMERCA31,1,0,400.0,158.5,450.0,1.1612,64.778,-13.4517,1.1249,692,MERCA380 T 1
2022-11-17,BE,BMERCA1B,BMERCA32,2,0,400.0,164.8,555.0,0.8174,66.099,-1.67000,0.4681,784,MERCA380 T 2
2022-11-17,BE,BMIDI 30,BMIDI 31,1,0,150.0,150.0,50.00,1.9800,103.48,-4.35465,0.8889,198,MIDI 150 T 2
2022-11-17,BE,BMOL 131,BMOL  31,1,0,150.0,150.0,50.00,2.0079,100.64,-0.73240,0.8356,198,MOL 150 T 1
2022-11-17,BE,BMONCE30,BMONCE31,1,0,150.0,150.0,40.00,2.5525,115.28,-1.24177,0.6933,159,MONCE150 T 6
2022-11-17,BE,BMONCE2R,BMONCE31,1,0,245.0,160.0,445.0,0.2425,16.185,-6.56412,1.1962,970,MONCE220 D 1
2022-11-17,BE,BMORTS30,BMORTS31,1,0,150.0,150.0,50.00,2.0092,99.655,-0.23311,0.8578,198,MORTS150 T 3
2022-11-17,BE,BMOUSC32,BMOUSC34,1,0,150.0,150.0,40.00,2.4133,63.742,-7.58780,0.9289,159,MOUSC150 T 1
2022-11-17,BE,BNIEUW30,BNIEUW31,1,0,150.0,150.0,50.00,1.8450,101.23,-10.1835,0.8889,198,NIEUW150 T11
2022-11-17,BE,BOOSTR30,BOOSTR31,1,0,150.0,150.0,40.00,2.5875,62.328,-0.53333,0.7111,159,OOSTR150 T 1
2022-11-17,BE,BRIMIE1R,BRIMIE28,8,0,400.0,245.5,300.0,1.0181,77.753,-3.14292,0.5312,424,RIMIE380 T 8
2022-11-17,BE,BRIMIE1R,BRIMIE28,9,0,400.0,245.4,300.0,1.1259,82.232,-1.80576,0.5048,424,RIMIE380 T 9
2022-11-17,BE,BRINGV3W,BRINGV31,1,0,150.0,150.0,446.0,0.1567,5.5951,0,14.867,1679,RINGV150 ALT
2022-11-17,BE,BRODEN13,BRODEN31,1,8,400.0,165.1,450.0,0.8148,63.959,-6.81890,1.1712,784,RODEN380 T 1
2022-11-17,BE,BRODEN11,BRODEN31,2,0,400.0,164.6,552.0,0.5242,63.670,-1.52411,0.5433,780,RODEN380 T 2
2022-11-17,BE,BRODEN3W,BRODEN33,1,0,150.0,150.0,360.0,0.1996,4.3440,0,12.000,1336,RODEN150 ALT
2022-11-17,BE,BSCARB30,BSCARB31,1,0,150.0,150.0,50.00,1.9800,96.730,-1.35974,0.7556,198,SCARB150 T 7
2022-11-17,BE,BSCHIF23,BSCHIF24,1,0,235.0,235.0,400.0,0.0863,7.3168,-1.44862,1.0865,948,SCHIF220 D 1
2022-11-17,BE,BSLYKE30,BSLYKE31,1,0,150.0,150.0,50.00,1.9800,98.980,-59.3267,0.8889,198,SLYKE150 T 3
2022-11-17,BE,BSTBAV32,BSTBAV31,1,0,150.0,150.0,40.00,2.2881,62.114,-4.64949,1.7778,159,STBAV150 T 2
2022-11-17,BE,BSTEVN11,BSTEVN3R,1,0,400.0,165.0,555.0,0.6935,63.996,-3.62594,0.3437,784,STEVN380 T 1
2022-11-17,BE,BSTEVN1B,BSTEVN3S,2,0,400.0,165.0,555.0,0.6935,63.996,-3.62563,0.3469,784,STEVN380 T 2
2022-11-17,BE,BSTEVN11,BSTEVN21,3,0,400.0,225.0,600.0,0.3667,39.758,-0.63121,0.4051,847,STEVN380 T 3
2022-11-17,BE,BSTEVN1B,BSTEVN2B,5,0,400.0,225.0,600.0,0.3669,39.838,-0.11950,0.3948,847,STEVN380 T 5
2022-11-17,BE,BSTEVN1A,BSTEVN2A,4,0,400.0,225.0,600.0,0.3704,39.865,-2.21359,0.4031,847,STEVN380 T 4
2022-11-17,BE,BSTEVN12,BSTEVN22,6,0,400.0,225.0,600.0,0.3629,39.785,-0.63474,0.3995,847,STEVN380 T 6
2022-11-17,BE,BTERGN11,BTERGN3R,2,0,400.0,156.0,180.0,1.6171,55.087,-2.00057,0.3136,254,TERGN380 T12
2022-11-17,BE,BTERGN11,BTERGN31,1,0,400.0,164.8,450.0,0.8054,63.355,-7.24342,1.1906,734,TERGN380 T11
2022-11-17,BE,BTESSE3W,BTESSE31,1,0,150.0,150.0,525.0,0.1040,6.0000,-18.0906,6.2300,2081,TESSE150 ALT
2022-11-17,BE,BTIBIS11,BTIBIS31,1,0,400.0,164.6,555.0,0.8367,66.215,-1.66663,0.4800,784,TIBIS380 T 1
2022-11-17,BE,BTIHA11V,BTIHA11N,1,0,380.0,380.0,540.0,0.9633,36.913,-37.2087,3.7396,771,TIHA1380 ALT
2022-11-17,BE,BTIHA11W,BTIHA11S,1,0,380.0,380.0,540.0,0.9633,36.913,-37.2087,3.7396,771,TIHA1380 ALT
2022-11-17,BE,BTIHA21W,BTIHA211,1,0,380.0,380.0,1300.,0.3994,12.640,-89.5764,9.0028,1858,TIHA2380 ALT
2022-11-17,BE,BTIHA311,BTIHA31W,1,0,380.0,380.0,1300.,0.0706,13.179,-24.2776,1.2050,1858,TIHA3380 ALT
2022-11-17,BE,BVANYK17,BVANYK15,1,0,400.0,400.0,1420.,0.0843,10.501,-2.02009,1.2216,2177,VANYK380 D 1
2022-11-17,BE,BVANYK18,BVANYK16,2,0,400.0,400.0,1420.,0.0838,10.490,-0.39717,1.1773,2177,VANYK380 D 2
2022-11-17,BE,BVERBR3W,BVERBR3A,1,0,150.0,150.0,325.0,0.1182,8.5566,-2.66280,4.7667,1216,VERBR150 ALT
2022-11-17,BE,BVERBT12,BVERBR3B,2,0,400.0,164.6,555.0,0.7954,66.215,-1.67188,0.4614,784,VERBR380 T 2
2022-11-17,BE,BVERBT11,BVERBR32,1,0,400.0,164.8,450.0,0.8459,64.457,-6.64112,1.2075,784,VERBR380 T 1
2022-11-17,BE,BVERBR30,BVERBR3C,1,0,150.0,150.0,154.0,0.6790,16.890,0,5.1333,564,VERBR150 ALT
2022-11-17,BE,BWESPL30,BWESPL32,1,0,150.0,150.0,40.00,2.5762,112.08,-0.53921,0.7067,159,WESPL150 T 2
2022-11-17,BE,BWOMME30,BWOMME32,1,0,150.0,150.0,50.00,2.7450,103.55,-6.02464,1.5556,198,WOMME150 T 2
2022-11-17,BE,BZANDV11,BZANDV30,1,0,400.0,165.1,500.1,0.7958,63.525,-7.43777,1.1925,819,ZANDV380 T 1
2022-11-17,BE,BZANDV1A,BZANDV32,2,0,400.0,164.6,555.0,0.7645,64.284,-1.37791,0.1628,784,ZANDV380 T 2
2022-11-17,BE,BZANDV17,BZANDV15,1,0,400.0,400.0,1400.,0.0865,10.640,-2.03952,1.1924,2177,ZANDV380 D 1
2022-11-17,BE,BZANDV18,BZANDV16,2,0,400.0,400.0,1400.,0.0865,10.640,-2.03952,1.1924,2177,ZANDV380 D 2
2022-11-17,BE,BZEEBR30,BZEEBR32,1,0,150.0,150.0,65.00,1.5710,35.619,-25.5843,4.6307,258,ZEEBR150 T 1
2022-11-17,BE,BZEEBR30,BZEEBR32,2,0,150.0,150.0,125.0,0.5472,35.456,-16.5831,1.6667,496,ZEEBR150 T 5
2022-11-17,XX,THAMIT32,THAMIT12,1,0,158,402,250,0.1532,10.488,-3.64943,2.3233,914,3229:HAMITAB
2022-11-17,XX,THAMIT31,THAMIT14,1,0,158,402,250,0.1532,10.506,-3.64943,2.3233,914,3228:HAMITAB
2022-11-17,XX,TBABES31,TBABES11,1,0,158,409,250,0.1485,10.530,-3.64943,2.3233,914,5082:BABAESK
2022-11-17,XX,TBABES31,TBABES12,1,0,158,409,250,0.1485,10.271,-3.64943,2.3233,914,4695:BABAESK
2022-11-17,XX,TCORL231,TCORL211,1,0,158,402,250,0.1532,10.800,-3.64943,2.3233,914,4761:TURKGUC
2022-11-17,XX,TCORL231,TCORL211,2,0,158,402,250,0.1532,11.218,-3.64943,2.3233,914,4920:TURKGUC
2022-11-17,XX,TCORL232,TCORL212,1,0,158,402,250,0.1532,10.880,-3.64943,2.3233,914,5196:TURKGUC
2022-11-17,XX,TCORL232,TCORL212,2,0,158,402,250,0.1532,10.737,-3.64943,2.3233,914,4762:TURKGUC
2022-11-17,XX,TVIZEH32,TVIZEH11,1,0,158,402,150,0.3265,19.869,-2.52077,2.0429,548,6602:VIZEHAV
2022-11-17,XX,TVIZEH31,TVIZEH12,1,0,158,402,250,0.1532,10.542,-3.64943,2.3233,914,5611:VIZEHAV
2022-11-17,XX,TGBOLU31,TGBOLU12,1,8,164,395,450,0.1055,9.1590,-6.09711,3.8816,1584,5539:GELIBOL
2022-11-17,XX,TGBOLU32,TGBOLU12,1,0,158,409,250,0.1485,10.556,-3.64943,2.3233,914,4651:GELIBOL
2022-11-17,XX,TAMBAB31,TAMBAB12,1,0,158,409,250,0.1485,10.513,-3.64943,2.3233,914,3246:ISTANBU
2022-11-17,XX,TAMBAB31,TAMBAB12,2,0,158,409,250,0.1485,10.469,-3.64943,2.3233,914,4343:ISTANBU
2022-11-17,XX,TALIBY31,TALIBY11,1,0,158,409,250,0.1485,10.435,-3.64943,2.3233,914,3268:ALIBEYK
2022-11-17,XX,TALIBY32,TALIBY11,1,0,158,409,250,0.1485,10.340,-3.64943,2.3233,914,3271:ALIBEYK
2022-11-17,XX,TALIBY31,TALIBY12,1,0,158,409,250,0.1485,10.443,-3.64943,2.3233,914,4747:ALIBEYK
2022-11-17,XX,TATISA31,TATISA11,1,0,158,411,150,0.3133,15.305,-2.52077,2.0429,548,5207:ATISALA
2022-11-17,XX,TATISA31,TATISA11,2,0,158,409,250,0.1485,10.418,-3.64943,2.3233,914,3274:ATISALA
2022-11-17,XX,TATISA31,TATISA12,1,0,158,409,250,0.1485,10.530,-3.64943,2.3233,914,3272:ATISALA
2022-11-17,XX,TDAVUT31,TDAVUT11,1,0,158,409,250,0.1485,10.418,-3.64943,2.3233,914,2340:DAVUTPA
2022-11-17,XX,TDAVUT31,TDAVUT11,2,0,158,409,250,0.1485,10.443,-3.64943,2.3233,914,2345:DAVUTPA
2022-11-17,XX,TIKITL31,TIKITL11,1,0,158,409,250,0.1481,10.191,-3.64943,2.3233,914,3279:IKITELL
2022-11-17,XX,TIKITL31,TIKITL11,2,0,158,409,250,0.1481,10.200,-3.64943,2.3233,914,4931:IKITELL
2022-11-17,XX,TIKITL32,TIKITL12,1,0,158,409,250,0.1485,10.547,-3.64943,2.3233,914,3283:IKITELL
2022-11-17,XX,TIKITL32,TIKITL12,2,0,158,409,250,0.1485,10.228,-3.64943,2.3233,914,3284:IKITELL
2022-11-17,XX,THABIB32,THABIB11,1,0,158,409,250,0.1485,10.357,-3.64943,2.3233,914,3288:HABIBLE
2022-11-17,XX,THABIB32,THABIB11,2,0,158,409,250,0.1481,10.277,-3.64943,2.3233,914,5080:HABIBLE
2022-11-17,XX,THABIB31,THABIB12,1,0,158,409,250,0.1485,10.409,-3.64943,2.3233,914,3289:HABIBLE
2022-11-17,XX,THABIB31,THABIB12,2,0,158,409,250,0.1485,10.357,-3.64943,2.3233,914,3292:HABIBLE
2022-11-17,XX,TYILDZ32,TYILDZ11,1,0,158,409,250,0.1485,10.426,-3.64943,2.3233,914,3295:YILDIZT
2022-11-17,XX,TYILDZ31,TYILDZ12,1,0,158,409,250,0.1485,10.504,-3.64943,2.3233,914,3293:YILDIZT
2022-11-17,XX,TZEKER32,TZEKER11,1,0,158,409,250,0.1485,10.538,-3.64943,2.3233,914,4619:ZEKERIY
2022-11-17,XX,TZEKER31,TZEKER12,1,0,158,409,250,0.1485,10.504,-3.64943,2.3233,914,3297:ZEKERIY
2022-11-17,XX,TYENIB31,TYENIB11,1,0,158,409,250,0.1485,10.400,-3.64943,2.3233,914,3302:YENIBOS
2022-11-17,XX,TYENIB31,TYENIB12,1,0,158,409,250,0.1485,10.400,-3.64943,2.3233,914,3306:YENIBOS
2022-11-17,XX,TTASOL31,TTASOL11,1,0,158,409,250,0.1485,10.210,-3.64943,2.3233,914,5638:TASOLUK
2022-11-17,XX,TTASOL32,TTASOL11,1,0,158,409,250,0.1485,10.202,-3.64943,2.3233,914,5639:TASOLUK
2022-11-17,XX,TCAGLY32,TCAGLY12,1,0,164,423,250,0.1651,12.082,-3.38728,2.1565,880,6161:CAGLAYA
2022-11-17,XX,TDKAYA31,TDKAYA12,1,0,164,423,450,0.0917,7.9601,-6.09711,3.8816,1584,5389:DELIKLI
2022-11-17,XX,TDKAYA32,TDKAYA12,1,0,158,409,250,0.1485,10.236,-3.64943,2.3233,914,5278:DELIKLI
2022-11-17,XX,TDKAYA36,TDKAYA12,1,0,158,409,250,0.1485,10.271,-3.64943,2.3233,914,5277:DELIKLI
2022-11-17,XX,TUMRAN31,TUMRAN11,1,0,154,390,90.00,0.5797,17.382,-1.95968,2.1504,562,3286:UMRANIY
2022-11-17,XX,TUMRAN31,TUMRAN11,2,0,158,402,250,0.1493,10.746,-3.15019,2.4744,914,3294:UMRANIY
2022-11-17,XX,TUMRAN32,TUMRAN11,1,0,154,390,90.00,0.5797,17.382,-1.95968,2.1504,562,3280:UMRANIY
2022-11-17,XX,TUMRAN32,TUMRAN11,2,0,154,390,90.00,0.5797,17.382,-1.95968,2.1504,562,3281:UMRANIY
2022-11-17,XX,TTEPEO31,TTEPEO11,1,0,158,396,250,0.1619,11.016,-2.87543,2.3370,914,4906:TEPEORE
2022-11-17,XX,TTEPEO31,TTEPEO11,2,0,158,396,250,0.1665,11.080,-2.17949,2.2108,914,3473:TEPEORE
2022-11-17,XX,TTEPEO32,TTEPEO12,1,0,158,402,250,0.1532,10.515,-3.64943,2.3233,914,3516:TEPEORE
2022-11-17,XX,TTEPEO32,TTEPEO12,2,0,158,402,250,0.1608,10.746,-2.07382,2.4431,914,3517:TEPEORE
2022-11-17,XX,TPSKOY31,TPSKOY11,1,0,158,402,250,0.1370,10.542,-2.21138,2.3193,914,3582:PASAKOY
2022-11-17,XX,TPSKOY31,TPSKOY11,2,0,158,402,250,0.1397,10.586,-2.21138,2.3193,914,3583:PASAKOY
2022-11-17,XX,TPSKOY32,TPSKOY12,1,0,158,402,250,0.1510,10.737,-3.15584,2.4672,914,3585:PASAKOY
2022-11-17,XX,TPSKOY32,TPSKOY12,2,0,164,417,250,0.1708,12.420,-2.66767,2.1706,880,5992:PASAKOY
2022-11-17,XX,TADAPZ32,TADAPZ11,1,0,158,402,250,0.1479,10.702,-0.88391,2.4491,914,3032:ADAPAZA
2022-11-17,XX,TADAPZ32,TADAPZ11,2,0,154,390,150,0.3478,20.013,-2.65342,2.1504,562,3034:ADAPAZA
2022-11-17,XX,TADAPZ31,TADAPZ12,1,8,158,380,250,0.1810,12.141,-2.14524,2.2440,914,3895:ADAPAZA
2022-11-17,XX,TADAPZ31,TADAPZ12,2,0,158,409,250,0.1556,10.504,-2.41526,2.2556,914,3037:ADAPAZA
2022-11-17,XX,TADAPZ31,TADAPZ12,3,0,158,409,250,0.1561,10.340,-4.50155,2.1928,914,3038:ADAPAZA
2022-11-17,XX,TKCKBK31,TKCKBK11,1,0,158,409,250,0.1530,10.141,-2.77875,2.4511,914,3081:KBAKKAL
2022-11-17,XX,TKCKBK32,TKCKBK12,1,0,158,409,250,0.1540,10.115,-2.96936,2.2164,914,3082:KBAKKAL
2022-11-17,XX,TKARTL31,TKARTL11,1,0,164,423,450,0.0745,7.9763,-3.23298,3.1551,1584,5430:KARTAL
2022-11-17,XX,TKARTL31,TKARTL11,2,0,158,409,250,0.1485,10.357,-3.64943,2.3233,914,4558:KARTAL
