date,country,node1,node2,orderCode,status,resistR,reactX,susceptanceB,currentLimA,elementName2022-11-17,BE,BAALNO31,BSTGIL3R,6,0,0.6001,3.1201,22.30222,959,DI 150 136 A
2022-11-17,BE,BAUBAN11,BBRUME12,3,0,3.5493,32.883,379.3569,2317,DI 380 13 AU
2022-11-17,BE,BAUVEL3R,BTERGN31,6,0,0.6620,2.0189,13.93778,653,DI 150 96 AU
2022-11-17,BE,BAUVEL33,BTERGN31,F,0,0.2529,1.5869,12.88000,1000,DI 150 176 A
2022-11-17,BE,BAUVEL32,BTERGN32,7,0,0.3200,1.8700,12.99556,1000,DI 150 177 A
2022-11-17,BE,BAVERN3R,BAVERN31,1,2,0,0,0,38486,AVERN150 T1/
2022-11-17,BE,BAVERN3S,BAVERN31,1,2,0,0,0,38486,AVERN150 T2/
2022-11-17,BE,BAVERN31,BLANDN3R,9,0,0.1199,0.6201,582.7822,1132,DI 150 259 A
2022-11-17,BE,BAVERN31,BTIBIS31,1,0,0.3800,3.0211,5484.000,2117,DI 150 180 A
2022-11-17,BE,BAVERN32,BAVERN31,1,2,0,0,0,999999,AVERN150 //
2022-11-17,BE,BAVERN32,BTIEN+3R,6,0,0.4079,2.1231,1999.556,1024,DI 150 46 AV
2022-11-17,BE,BAVERN32,BTIEN+32,1,0,0.4079,2.1231,1999.556,1024,DI 150 260 A
2022-11-17,BE,BAVLGM31,BRUIEN33,7,0,0.0260,0.2643,6.702400,2284,DI 150 167 A
2022-11-17,BE,BAVLGM32,BRUIEN32,1,0,0.0331,0.3449,4.177778,2461,DI 150 290 A
2022-11-17,BE,BAVLGM11,BHORTA11,1,0,0.6749,12.188,147.3664,4340,DI   380 101
2022-11-17,BE,BAVLGM11,BIZGEM12,7,0,0.7061,7.4756,87.64957,2317,DI 380 47 AV
2022-11-17,BE,BAVLGM11,XAV_AV11,1,8,0.5705,6.5764,77.30835,2461,DI   380  80
2022-11-17,BE,BAVLGM12,BAVLGM11,1,2,0,0,0,999999,AVLGM380 //
2022-11-17,BE,BAVLGM12,BHORTA12,2,0,0.7132,12.165,147.0880,4340,DI   380 102
2022-11-17,BE,BAVLGM12,BIZGEM1R,6,0,0.7061,7.4756,87.64957,2317,DI 380 46 AV
2022-11-17,BE,BAVLGM12,XAV_MA11,9,0,0.6537,11.804,142.6495,4260,DI   380  79
2022-11-17,BE,BAWIRS31,BTIHA+3R,3,0,0.6032,4.0739,46.84934,1257,DI 150 293 A
2022-11-17,BE,BAWIRS21,BLEVAL21,1,0,0.3301,2.6402,18.64876,1158,DI 220 521 A
2022-11-17,BE,BAWIRS21,BRIMIE22,5,0,0.4719,3.1291,20.06198,1035,DI 220 535 A
2022-11-17,BE,BBAISY31,BBASSW3R,5,0,1.4400,6.6400,1020.000,942,DI 150 245 B
2022-11-17,BE,BBAISY31,BBRAIN31,9,8,0.3141,2.2959,1121.129,1116,DI 150 349 B
2022-11-17,BE,BBAISY31,BCORBA3R,6,0,1.1041,5.3890,38.77333,959,DI 150 246 B
2022-11-17,BE,BBAISY31,BGOUY 32,8,0,2.3846,10.524,73.40544,978,DI 150 348 B
2022-11-17,BE,BBAISY31,BVIEU+3R,7,0,0.5931,3.1500,22.16000,959,DI 150 347 B
2022-11-17,BE,BBALEN32,BBALEN3_,1,0,0.0160,0.0490,0.311111,735,DI 150 110 B
2022-11-17,BE,BBALEN32,BMOL  32,1,0,0.6799,3.5019,25.03111,959,DI 150 110 B
2022-11-17,BE,BBALEN32,BOVERP31,1,0,1.8740,5.8430,37.11111,735,DI 150 110 B
2022-11-17,BE,BBALEN3R,BBALEN31,1,2,0,0,0,38486,BALEN150 109
2022-11-17,BE,BBALEN3R,BLOMME31,9,0,0.7479,3.0800,21.58222,735,DI 150 109 B
2022-11-17,BE,BBALEN3R,BMOL  31,9,0,0.6799,3.5001,24.99556,959,DI 150 109 B
2022-11-17,BE,BBALEN31,BUMBAL3R,1,0,0.0594,0.2131,1.466667,735,DI 150 301 B
2022-11-17,BE,BBALEN3_,BUMBAL32,2,0,0.0594,0.2131,1.466667,735,DI 150 302 B
2022-11-17,BE,BBALEN3_,BUMBAL33,4,0,0.0590,0.2113,1.457778,735,DI 150 304 B
2022-11-17,BE,BBASCO3R,BFONT+3,3,0,1.2960,3.9552,27.30240,632,DI 150 73 BA
2022-11-17,BE,BBASCO3R,BVHAIN33,3,0,2.3254,7.3306,46.55696,734,DI 150 73 BA
2022-11-17,BE,BBASCO32,BFONTA3R,2,0,1.2513,3.9857,26.36104,632,DI 150 412 B
2022-11-17,BE,BBASCO32,BVHAIN34,2,0,2.0230,6.9190,47.78700,735,DI 150 412 B
2022-11-17,BE,BBASF 3_,BZANDV30,1,0,0.1129,0.3885,2.187500,731,DI 150 111 B
2022-11-17,BE,BBASF 34,BZANDV32,2,0,0.1059,0.3681,146.2180,507,DI 150 112 B
2022-11-17,BE,BBASF 31,BZANDV30,4,0,0.0428,0.2327,179.1440,1097,DI 150 104 B
2022-11-17,BE,BBASF 3B,BBASF 31,1,2,0,0,0,999999,BASF 150 //
2022-11-17,BE,BBASF 3B,BZANDV30,7,0,0.0498,0.2221,198.4343,962,DI 150 197 B
2022-11-17,BE,BBASF 32,BBASF 31,1,2,0,0,0,999999,BASF 150 //
2022-11-17,BE,BBASF 32,BZANDV32,6,0,0.0531,0.2163,196.5691,962,DI 150 196 B
2022-11-17,BE,BBASF 3A,BBASF 3B,1,7,0,0,0,999999,BASF 150 //
2022-11-17,BE,BBASF 3A,BBASF 32,1,2,0,0,0,999999,BASF 150 //
2022-11-17,BE,BBASF 3A,BNORDL31,2,0,0.0220,0.1220,345.9181,2078,DI 150 382 B
2022-11-17,BE,BBASTO2R,BSENO+2R,1,0,0.1302,0.4501,4.900826,1127,DI 220 501 B
2022-11-17,BE,BBATTI3R,BCHER+3R,8,0,0.2181,1.3471,1228.473,1130,DI 150 318 B
2022-11-17,BE,BBATTI3R,BEUPEN32,8,0,1.9125,6.4025,116.7093,670,DI 150 318 B
2022-11-17,BE,BBAUDO31,BCHIEV31,3,0,2.0709,7.0040,48.41778,714,DI 150 313 B
2022-11-17,BE,BBAUDO31,BJEMAP3R,7,0,0.4700,1.5901,11.00444,714,DI 150 87 BA
2022-11-17,BE,BBAUDO31,BQUAR+32,1,0,0.4110,1.1720,9.667924,704,DI 150 41 BA
2022-11-17,BE,BBAUDO31,BTERTR3R,7,8,0.2601,0.9801,6.995555,735,DI 150 337 B
2022-11-17,BE,BBAUDO32,BBAUDO31,1,2,0,0,0,999999,BAUDO150 //
2022-11-17,BE,BBAUDO32,BCHIEV31,4,0,2.0709,7.0040,48.41778,714,DI 150 314 B
2022-11-17,BE,BBAUDO32,BQUAR+3R,2,0,0.4098,1.4001,9.667865,704,DI 150 42 BA
2022-11-17,BE,BBAYMI3R,BLILLO35,9,0,0.0151,0.0801,2.284444,959,DI 150 249 B
2022-11-17,BE,BBEERS31,BBEERS32,1,2,0,0,0,999999,BEERS150 //
2022-11-17,BE,BBEERS31,BPOEDE3R,3,0,1.7149,5.4413,52.09176,734,DI 150 23 BE
2022-11-17,BE,BBEERS31,BRIJKE31,3,0,0.1577,1.0249,860.0393,1130,DI 150 473 B
2022-11-17,BE,BBEERS32,BPOEDE3U,4,0,1.1402,3.5853,22.79153,734,DI 150 24 BE
2022-11-17,BE,BBEERS32,BRIJKE31,4,8,0.1936,0.9200,691.8320,1130,DI 150 474 B
2022-11-17,BE,BBERIN31,BESSO+32,7,0,0.6599,4.8800,34.59555,1143,DI 150 147 B
2022-11-17,BE,BBERIN31,BGODSH31,8,0,1.3619,10.801,75.80444,1143,DI 150 208 B
2022-11-17,BE,BBERIN31,BHERCU3R,7,0,0.2200,1.1200,8.000000,959,DI 150 217 B
2022-11-17,BE,BBERIN31,BHOUT+3R,1,0,1.2600,4.5099,31.60000,735,DI 150 211 B
2022-11-17,BE,BBERIN31,BMOL  31,3,0,2.7202,7.7260,53.26980,1464,DI 150 13 BE
2022-11-17,BE,BBERIN31,BSTALE31,2,0,2.5601,9.1501,64.00000,735,DI 150 212 B
2022-11-17,BE,BBERIN31,BTESSE31,9,0,0.7299,3.5800,25.79556,959,DI 150 209 B
2022-11-17,BE,BBERIN32,BBERIN31,1,2,0,0,0,999999,BERIN150 //
2022-11-17,BE,BBERIN32,BESSO+3R,6,0,0.6599,4.8800,34.59555,1143,DI 150 146 B
2022-11-17,BE,BBERIN32,BHERCU32,8,0,0.2200,1.1200,8.000000,959,DI 150 218 B
2022-11-17,BE,BBERIN32,BMOL  32,4,0,2.7202,7.7260,53.26980,1464,DI 150 14 BE
2022-11-17,BE,BBERIN32,BSIKE+3R,7,0,1.7701,14.020,98.19556,1143,DI 150 207 B
2022-11-17,BE,BBERIN32,BTESSE32,1,0,0.7299,3.5800,25.79556,959,DI 150 210 B
2022-11-17,BE,BBERNE21,BJUPIL22,1,0,1.2104,6.3546,264.9352,942,DI 220 531 B
2022-11-17,BE,BBERNE21,BLIXHE27,1,0,0.3250,1.8200,241.9040,942,DI 220 541 B
2022-11-17,BE,BBERST32,BKOKSI32,4,0,1.1700,6.1400,43.60000,959,DI 150 194 B
2022-11-17,BE,BBERST32,BSTAD+32,4,0,1.1930,6.2640,44.52444,959,DI 150 194 B
2022-11-17,BE,BBERST3R,BKOKSI31,5,0,1.1731,6.2516,42.75750,959,DI 150 195 B
2022-11-17,BE,BBERST3R,BSTAD+3R,5,0,1.1911,6.3005,44.44787,959,DI 150 195 B
2022-11-17,BE,BBIFF+22,BSCHIF24,2,0,0.5301,2.9287,379.5490,1050,DI 220 512 B
2022-11-17,BE,BBIFF+22,XAU_SA21,2,8,0.0881,0.3079,2.137795,1050,DI 220 512 B
2022-11-17,BE,BBINCH31,BGOUY 31,9,0,2.4462,6.5081,39.79756,567,DI 150 59 BI
2022-11-17,BE,BBLANC31,BDAMPR31,5,0,0.1060,0.2140,72.40000,635,DI 150 335 B
2022-11-17,BE,BBLANC32,BDAMPR32,6,0,0.1060,0.2140,72.40000,616,DI 150 336 B
2022-11-17,BE,BBLTOR31,BBRUGG31,5,0,0.2320,2.4280,16.80889,1509,DI 150 285 B
2022-11-17,BE,BBLTOR31,BHBRUG31,1,0,0.0470,0.2200,110.3822,1116,DI 150 281 B
2022-11-17,BE,BBLTOR31,BHBRUG33,3,0,0.0470,0.2200,110.3822,1116,DI 150 283 B
2022-11-17,BE,BBLTOR31,BZEEBR32,4,0,0.1254,0.8011,610.2658,1347,DI 150 144 B
2022-11-17,BE,BBLTOR31,BZEEBR32,5,0,0.1254,0.8011,610.2658,1347,DI 150 145 B
2022-11-17,BE,BBLTOR32,BBLTOR31,1,2,0,0,0,999999,BLTOR150 //
2022-11-17,BE,BBLTOR32,BBRUGG31,7,8,0.1350,2.8530,663.1556,1097,DI 150 387 B
2022-11-17,BE,BBLTOR32,BBRUGG32,6,0,0.2320,2.4280,16.80889,1509,DI 150 286 B
2022-11-17,BE,BBLTOR32,BHBRUG32,2,0,0.0470,0.2200,110.3822,1116,DI 150 282 B
2022-11-17,BE,BBOLAL32,BBOTCC32,1,0,0.1200,0.4104,2.802800,689,DI 150 90 BO
2022-11-17,BE,BBOTCC3R,BBO_HF31,2,0,0.1163,0.3899,2.573200,592,DI 150 82 BO
2022-11-17,BE,BBOTCC3R,BLACRO34,2,0,0.1230,0.4490,3.145956,559,DI 150 82 BO
2022-11-17,BE,BBOTCC32,BLACRO35,1,0,0.1350,0.5101,3.697778,559,DI 150 90 BO
2022-11-17,BE,BBRAIN31,BRHODE31,1,0,0.2401,1.0501,498.0000,1116,DI 150 31 BR
2022-11-17,BE,BBRAIN31,BVIEU+32,6,0,0.6799,3.4769,28.08889,959,DI 150 346 B
2022-11-17,BE,BBRAIN31,BWATER3R,1,0,0.3350,0.6901,158.0000,616,DI 150 660 B
2022-11-17,BE,BBRESS31,BCHERA34,1,0,0.1166,0.3944,2.722000,704,DI 150 40 BR
2022-11-17,BE,BBRESS31,BFIBER3R,8,0,0.9590,2.6681,721.4222,555,DI 150 298 B
2022-11-17,BE,BBRESS31,BJUPIL3R,6,0,0.0270,0.2790,1.928889,1509,DI 150 276 B
2022-11-17,BE,BBRESS31,BPRECH32,2,0,2.2140,7.6120,52.18667,714,DI 150 170 B
2022-11-17,BE,BBRESS32,BBRESS31,1,2,0,0,0,999999,BRESS150 //
2022-11-17,BE,BBRESS32,BCHER+3R,8,0,0.7257,2.3659,16.85040,704,DI 150 318 B
2022-11-17,BE,BBRESS32,BCHERA3R,9,0,0.7880,2.6660,18.39528,704,DI 150 39 BR
2022-11-17,BE,BBRESS32,BJUPIL32,7,0,0.0338,0.2094,2.069457,1453,DI 150 296 B
2022-11-17,BE,BBRESS32,BPRECH31,1,0,2.2140,7.6120,52.18667,714,DI 150 171 B
2022-11-17,BE,BBRUEG31,BKOBB+3R,1,0,0.1760,0.8800,6.195556,898,DI 150 161 B
2022-11-17,BE,BBRUEG31,BTERL+3R,1,0,1.4111,4.2333,28.65778,735,DI 150 1 BRU
2022-11-17,BE,BBRUEG3B,BBRUEG31,1,7,0,0,0,999999,BRUEG150 //
2022-11-17,BE,BBRUEG3B,BDILB+31,1,0,0.1800,0.8800,6.195556,898,DI 150 61 BR
2022-11-17,BE,BBRUEG3B,BDROGE31,A,0,0.8800,4.3999,30.99556,898,DI 150 60 BR
2022-11-17,BE,BBRUEG3B,BMOLEN3A,2,0,0.3519,0.8901,890.5778,808,DI 150 162 B
2022-11-17,BE,BBRUEG3B,BNINO+3R,9,0,1.2130,6.3601,45.10222,959,DI 150 159 B
2022-11-17,BE,BBRUEG32,BBRUEG31,A,2,0,0,0,999999,BRUEG150 //
2022-11-17,BE,BBRUEG32,BRELE+3R,1,0,0.3628,1.9765,14.95341,898,DI 150 160 B
2022-11-17,BE,BBRUEG32,BTERL+32,2,0,1.5347,4.2436,28.63400,735,DI 150 0 BRU
2022-11-17,BE,BBRUEG3A,BBRUEG3B,B,2,0,0,0,999999,BRUEG150 //
2022-11-17,BE,BBRUEG3A,BBRUEG32,2,7,0,0,0,999999,BRUEG150 //
2022-11-17,BE,BBRUEG3A,BDROGE33,2,0,0.7281,4.2901,30.72000,1143,DI 150 2 BRU
2022-11-17,BE,BBRUEG3A,BDROGE33,3,0,0.6971,4.3000,30.72000,1143,DI 150 353 B
2022-11-17,BE,BBRUEG3A,BEIZE+3R,5,0,0.4083,2.4688,16.25782,906,DI 150 155 B
2022-11-17,BE,BBRUEG1A,BBUGG+1R,6,0,0.4996,5.2504,61.80055,2317,DI   380  36
2022-11-17,BE,BBRUEG1A,BMEKI+1R,3,0,0.4505,4.6251,54.18005,2119,DI   380  33
2022-11-17,BE,BBRUEG12,BBRUEG1A,1,2,0,0,0,999999,BRUEG380 //
2022-11-17,BE,BBRUEG12,BBUGG+12,5,0,0.6094,5.1103,59.80055,2119,DI   380  35
2022-11-17,BE,BBRUEG12,BCOURC12,4,0,1.4657,15.514,182.5997,2317,DI   380  34
2022-11-17,BE,BBRUGG31,BEEKLN31,1,0,0.6312,3.8170,2885.340,1130,DI 150 241 B
2022-11-17,BE,BBRUGG31,BSLYKE31,5,0,1.8639,6.9759,243.4222,617,DI 150 15 BR
2022-11-17,BE,BBRUGG31,BZEDEL32,9,0,0.8800,6.2001,44.40000,1143,DI 150 149 B
2022-11-17,BE,BBRUGG32,BBRUGG31,1,2,0,0,0,999999,BRUGG150 //
2022-11-17,BE,BBRUGG32,BEEKLN32,2,0,0.6011,3.7869,2965.467,1130,DI 150 240 B
2022-11-17,BE,BBRUGG32,BSLYKE32,6,0,1.8639,6.9759,243.4222,617,DI 150 16 BR
2022-11-17,BE,BBRUGG32,BZEDEL3R,8,0,0.8800,6.2001,44.40000,1143,DI 150 148 B
2022-11-17,BE,BBRUME21,BBRUMS2R,1,0,0.0048,0.0500,0,1141,DI 220 600 B
2022-11-17,BE,BBRUME21,BHOUF+2R,4,8,1.6229,8.1399,96.23967,1319,DI 220 504 B
2022-11-17,BE,BBRUME11,BCOO  11,3,0,0.0621,0.6556,7.720222,2119,DI 380 3 BRU
2022-11-17,BE,BBRUME11,BGRAMM1C,2,0,1.3732,14.530,170.3795,2461,DI 380 2 BRU
2022-11-17,BE,BBRUME12,BBRUME11,1,2,0,0,0,999999,BRUME380 //
2022-11-17,BE,BBRUME12,BCOO  12,4,0,0.0621,0.6556,7.720222,2119,DI 380 4 BRU
2022-11-17,BE,BBRUME12,BGRAMM1A,1,0,1.3732,14.530,164.0000,2119,DI 380 1 BRU
2022-11-17,BE,BBRUST3R,BGODSH31,9,0,1.4301,7.4000,52.80000,959,DI 150 259 B
2022-11-17,BE,BBRUST3R,BLANDN3R,9,0,0.4079,1.8839,1636.062,1097,DI 150 259 B
2022-11-17,BE,BBUGG+12,BMERCA11,5,0,0.5906,5.0006,58.59972,2223,DI   380  35
2022-11-17,BE,BBUGG+12,BVERBT12,5,0,0.6585,6.9095,83.45846,2458,DI   380  35
2022-11-17,BE,BBUGG+1R,BMERCA12,6,0,0.4794,5.0843,58.80055,2317,DI   380  36
2022-11-17,BE,BBUGG+1R,BVERBT11,6,0,0.6729,7.1175,83.45846,2317,DI   380  36
2022-11-17,BE,BBUIZI31,BCLABE3S,2,8,1.0899,3.6099,24.80000,714,DI 150 32 BU
2022-11-17,BE,BBUIZI31,BCLABE3R,1,0,1.0899,3.6099,24.80000,714,DI 150 331 B
2022-11-17,BE,BBUIZI31,BDROGE31,4,0,0.7988,3.3297,25.95734,704,DI 150 644 B
2022-11-17,BE,BBURCH31,BPETRO31,6,8,0.0749,0.2120,412.3289,1001,DI 150 126 B
2022-11-17,BE,BBURCH31,BZWIJN31,5,0,0.2000,0.6001,14.19556,1428,DI 150 125 B
2022-11-17,BE,BBVERW3A,BBVERW3R,1,2,0,0,0,38486,BVERW150 +T2
2022-11-17,BE,BBVERW3R,BKALLO31,4,0,0.1670,1.6246,10.68195,1509,DI 150 124 B
2022-11-17,BE,BBVERW3R,BMERCA31,4,0,0.3400,3.7199,26.00000,1509,DI 150 124 B
2022-11-17,BE,BBVERW32,BKALLO31,9,0,0.1064,0.7008,599.1077,1135,DI 150 129 B
2022-11-17,BE,BBVREN31,BRUMBE3R,5,0,0.3538,1.8426,13.04359,898,DI 150 275 B
2022-11-17,BE,BBVREN31,BSTAD+3R,5,0,0.7921,4.1896,29.64480,959,DI 150 195 B
2022-11-17,BE,BBVREN32,BBVREN31,1,2,0,0,0,999999,BVREN150 //
2022-11-17,BE,BBVREN32,BMZLR+3R,8,0,0.8080,4.1751,29.83111,959,DI 150 168 B
2022-11-17,BE,BBVREN32,BRUMBE32,4,0,0.3817,1.8488,12.84836,959,DI 150 274 B
2022-11-17,BE,BBVREN32,BSTAD+32,4,0,0.8019,4.1481,29.63556,959,DI 150 194 B
2022-11-17,BE,BBWTON31,BIEPER31,1,0,0.5293,1.5481,885.1680,670,DI 150 421 B
2022-11-17,BE,BCARAL3R,BDAMPR32,5,0,0.0540,0.2601,1.697778,834,DI 150 95 CA
2022-11-17,BE,BCARAL3R,BMONCE31,5,0,0.2961,1.4580,9.217778,816,DI 150 95 CA
2022-11-17,BE,BCBR3A32,BANTOI31,2,0,0.0164,0.0568,25.97680,712,DI 150 342 A
2022-11-17,BE,BCBR3A33,BANTOI31,3,0,0.0103,0.0500,16.23550,712,DI 150 343 A
2022-11-17,BE,BCFINF37,BKRUSS31,7,0,0.0054,0.0500,77.20602,670,DI 150 F 7 C
2022-11-17,BE,BCFINF38,BKRUSS32,8,0,0.0054,0.0500,77.20602,670,DI 150 F 8 C
2022-11-17,BE,BCHACO31,BMALEC32,2,0,0.1849,0.7589,189.1111,670,DI 150 372 C
2022-11-17,BE,BCHAMP11,BGRAMM1B,2,0,0.9992,10.561,124.2465,2432,DI   380  32
2022-11-17,BE,BCHAMP12,BCHAMP11,1,2,0,0,0,999999,CHAMP380 //
2022-11-17,BE,BCHAMP12,BCOURC11,6,0,1.3675,14.465,170.2438,2317,DI   380  56
2022-11-17,BE,BCHARL3R,BMONCE31,5,0,0.7001,2.4350,54.86557,704,DI 150 305 C
2022-11-17,BE,BCHARL3S,BMONCE31,6,0,0.6955,2.3984,37.59492,704,DI 150 306 C
2022-11-17,BE,BCHER+3R,BLIXHE32,8,0,1.5621,5.0927,36.27120,704,DI 150 318 C
2022-11-17,BE,BCHIEV32,BCHIEV31,1,7,0,0,0,999999,CHIEV150 //
2022-11-17,BE,BCHIEV32,BWATT+3R,3,0,1.0780,3.6950,24.81778,714,DI 150 43 CH
2022-11-17,BE,BCHIEV32,BWATT+32,6,0,0.9240,3.1307,21.61378,704,DI 150 76 CH
2022-11-17,BE,BCKNIP31,BSIDMA32,1,0,0.1253,1.3133,9.093332,1600,DI 150 F 1 C
2022-11-17,BE,BCLABE3S,BCLABE31,1,7,0,0,0,38486,CLABE150 32
2022-11-17,BE,BCLABE3S,BGOUY 31,2,8,2.9500,9.7600,67.20000,714,DI 150 32 CL
2022-11-17,BE,BCLABE3R,BCLABE31,1,2,0,0,0,38486,CLABE150 331
2022-11-17,BE,BCLABE3R,BOISQU31,1,0,0.1199,0.4099,2.800000,714,DI 150 331 C
2022-11-17,BE,BCLANG31,BLANGE31,9,0,0.0119,0.0801,0.560000,785,DI 150 369 C
2022-11-17,BE,BCLANG32,BLANGE32,1,0,0.0119,0.0801,0.560000,785,DI 150 370 C
2022-11-17,BE,BCLANG33,BLANGE32,8,0,0.0119,0.0801,0.560000,832,DI 150 368 C
2022-11-17,BE,BCMARE31,BMONCE33,1,0,0.0500,0.4500,895.7156,2617,DI 150 381 C
2022-11-17,BE,BCOURC3R,BGOUY 31,4,8,0.0209,0.1622,587.9041,2760,DI 150 344 C
2022-11-17,BE,BCOURC11,BGOUY 11,7,0,0.0505,0.5603,6.599723,2119,DI 380 57 CO
2022-11-17,BE,BCOURC11,BMEKI+1R,3,0,1.0296,10.950,128.1994,2119,DI   380  33
2022-11-17,BE,BCOURC12,BCOURC11,1,2,0,0,0,999999,COURC380 //
2022-11-17,BE,BCOURC12,BGOUY 12,8,0,0.0606,0.5906,7.000000,2317,DI 380 58 CO
2022-11-17,BE,BCOURC12,BSTAM+1R,1,0,0.3899,4.1313,48.63573,2223,DI   380  31
2022-11-17,BE,BCQUIN31,BPACHE32,6,0,0.4095,0.2964,186.8061,965,DI 150 656 C
