date,country,node,geoNode,status,nodeType,voltage,activeLoad,reactiveLoad,activePowerMW,reactivePowerMVar,minGenMW,maxGenMWminGenVar,maxGenVar,primCtrl%,nomPowerPrimCtrlMW,shortCircuitPowerMVar,XR_Ratio,plantType2022-11-17,BE,BAALNO31,AALNO150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BANS  31,ANS 150,0,0,,18.6532,-12.648,0,0,,,,,,,,,
2022-11-17,BE,BANS  32,ANS 150,0,0,,8.57849,-0.6464,0,0,,,,,,,,,
2022-11-17,BE,BANTOI30,ANTOI 15,0,0,,15.7130,-0.0944,-8.7474,-0.8745,,,,,,,,,
2022-11-17,BE,BANTOI31,ANTOI150,0,0,,11.9408,2.12523,0,0,,,,,,,,,
2022-11-17,BE,BATOFI3A,ATOFI150,0,0,,8.34235,2.79240,0,0,,,,,,,,,
2022-11-17,BE,BATOFI3B,ATOFI150,0,0,,2.57732,0.85097,0,0,,,,,,,,,
2022-11-17,BE,BAUBAN23,AUBAN220,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BAUBAN21,AUBAN220,0,0,,20.0176,130.607,0,0,,,,,,,,,
2022-11-17,BE,BAUBAN22,AUBAN220,0,0,,0.18667,134.820,0,0,,,,,,,,,
2022-11-17,BE,BAUBAN11,AUBAN380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BAUVEL3R,AUVEL150,0,0,,9.26894,0.75143,0,0,,,,,,,,,
2022-11-17,BE,BAUVEL33,AUVEL150,0,0,,9.36553,-0.3667,0,0,,,,,,,,,
2022-11-17,BE,BAUVEL32,AUVEL150,0,0,,3.69087,3.87832,0,0,,,,,,,,,
2022-11-17,BE,BAVERN3R,AVERN150,0,0,,0.10871,0.70088,0,0,,,,,,,,,
2022-11-17,BE,BAVERN3S,AVERN150,0,0,,4.36596,-0.3945,0,0,,,,,,,,,
2022-11-17,BE,BAVERN31,AVERN150,0,2,157.98,4.33889,-0.5690,-12.000,6.58000,0,-32.000,6.58000,-27.000,,,,,
2022-11-17,BE,BAVERN32,AVERN150,0,0,,0.13204,82.5269,0,0,,,,,,,,,
2022-11-17,BE,BAVLGM31,AVLGM150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BAVLGM32,AVLGM150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BAVLGM11,AVLGM380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BAVLGM12,AVLGM380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BAWIRS31,AWIRS150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BAWIRS21,AWIRS220,0,0,,23.0163,1.27922,0,0,,,,,,,,,
2022-11-17,BE,BBAISY31,BAISY150,0,0,,51.2146,-32.320,0,0,,,,,,,,,
2022-11-17,BE,BBALEN32,BALE+150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBALEN3R,BALEN150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBALEN31,BALEN150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBALEN3_,BALEN150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBASCO3R,BASCO150,0,0,,0.01510,0.03115,0,0,,,,,,,,,
2022-11-17,BE,BBASCO32,BASCO150,0,0,,13.4401,0.91395,0,0,,,,,,,,,
2022-11-17,BE,BBASF 3_,BASF 150,0,0,,0.06795,0.50526,0,0,,,,,,,,,
2022-11-17,BE,BBASF 34,BASF 150,0,0,,69.7119,8.09313,0,0,,,,,,,,,
2022-11-17,BE,BBASF 31,BASF 150,0,0,,75.2741,31.9580,-12.379,-1.2380,,,,,,,,,
2022-11-17,BE,BBASF 3B,BASF 150,0,0,,79.4176,33.8769,0,0,,,,,,,,,
2022-11-17,BE,BBASF 32,BASF 150,0,0,,55.9723,23.0149,0,0,,,,,,,,,
2022-11-17,BE,BBASF 3A,BASF 150,0,0,,62.1135,26.8595,0,0,,,,,,,,,
2022-11-17,BE,BBASF 3W,BASF 21,0,0,,0,0,0,0,-230.00,-352.00,143.450,-220.91,,,,,
2022-11-17,BE,BBASSW3R,BASSW150,0,0,,24.5738,16.5681,0,0,,,,,,,,,
2022-11-17,BE,BBASTO2R,BASTO220,0,0,,0.05161,0.06327,0,0,,,,,,,,,
2022-11-17,BE,BBATTI3R,BATTI150,0,0,,6.82431,-0.9072,0,0,,,,,,,,,
2022-11-17,BE,BBAUDO3W,BAUDO 24,0,0,,0,0,0,0,-130.00,-337.90,125.120,-298.35,,,,,
2022-11-17,BE,BBAUDO31,BAUDO150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBAUDO32,BAUDO150,0,0,,23.6932,9.95834,0,0,,,,,,,,,
2022-11-17,BE,BBAYMI3R,BAYMI150,0,0,,30.2661,9.49110,0,0,,,,,,,,,
2022-11-17,BE,BBEERS31,BEERS150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBEERS32,BEERS150,0,0,,47.1001,-26.449,0,0,,,,,,,,,
2022-11-17,BE,BBEERS3A,BEERS150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBEERS3B,BEERS150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBERIN31,BERIN150,0,0,,12.9655,-1.4629,0,0,,,,,,,,,
2022-11-17,BE,BBERIN32,BERIN150,0,0,,9.65801,-2.1227,0,0,,,,,,,,,
2022-11-17,BE,BBERNE21,BERNE220,0,0,,0.20508,0.03368,0,0,,,,,,,,,
2022-11-17,BE,BBERST32,BERST150,0,0,,4.26188,0.06016,0,0,,,,,,,,,
2022-11-17,BE,BBERST3R,BERST150,0,0,,4.17049,-0.0959,0,0,,,,,,,,,
2022-11-17,BE,BBIFF+22,BIFF+220,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBINCH31,BINCH150,0,0,,7.33869,0.06466,0,0,,,,,,,,,
2022-11-17,BE,BBLANC31,BLANC150,0,0,,9.40892,1.31289,0,0,,,,,,,,,
2022-11-17,BE,BBLANC32,BLANC150,0,0,,0.02643,19.0145,0,0,,,,,,,,,
2022-11-17,BE,BBLTOR31,BLTOR150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBLTOR32,BLTOR150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBOLAL32,BOLAL150,0,0,,1.69109,-12.469,0,0,,,,,,,,,
2022-11-17,BE,BBOTCC3R,BOTCC150,0,0,,20.6633,-5.5540,0,0,,,,,,,,,
2022-11-17,BE,BBOTCC32,BOTCC150,0,0,,0.04929,0.36785,0,0,,,,,,,,,
2022-11-17,BE,BBO_HF31,BO_HF150,0,0,,2.90934,14.0898,0,0,,,,,,,,,
2022-11-17,BE,BBRAIN31,BRAIN150,0,0,,17.4508,1.07126,0,0,,,,,,,,,
2022-11-17,BE,BBRESS31,BRESS150,0,0,,0.02277,0.09463,0,0,,,,,,,,,
2022-11-17,BE,BBRESS32,BRESS150,0,0,,15.6011,4.92973,0,0,,,,,,,,,
2022-11-17,BE,BBRUEG11,BRUEG 36,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBRUEG31,BRUEG150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBRUEG3B,BRUEG150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBRUEG32,BRUEG150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBRUEG3A,BRUEG150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBRUEG1A,BRUEG380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBRUEG12,BRUEG380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBRUGG31,BRUGG150,0,0,,32.1663,74.7864,0,0,,,,,,,,,
2022-11-17,BE,BBRUGG32,BRUGG150,0,0,,19.4518,3.58095,0,0,,,,,,,,,
2022-11-17,BE,BBRUME21,BRUME220,0,0,,0.91327,0.86221,0,0,,,,,,,,,
2022-11-17,BE,BBRUME11,BRUME380,0,0,,0,0,0,0,0,-9999.0,64.9400,-64.940,,,,,
2022-11-17,BE,BBRUME12,BRUME380,0,0,,5.95330,-14.605,-4.5724,-4.2303,,,,,,,,,
2022-11-17,BE,BBRUMS2R,BRUMS220,0,0,,0.03169,0.08966,0,0,,,,,,,,,
2022-11-17,BE,BBRUST3R,BRUST150,0,0,,23.6195,8.59114,0,0,,,,,,,,,
2022-11-17,BE,BBUGG+12,BUGG+380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBUGG+1R,BUGG+380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBUIZI31,BUIZI150,0,0,,25.5349,-0.7710,0,0,,,,,,,,,
2022-11-17,BE,BBURCH31,BURCH150,0,0,,0.53656,-5.1934,0,0,,,,,,,,,
2022-11-17,BE,BBVERW31,BVERW 15,0,0,,12.0484,-1.9581,-9.0898,-0.9086,,,,,,,,,
2022-11-17,BE,BBVERW3A,BVERW150,0,0,,0,0,-10.998,-2.5655,,,,,,,,,
2022-11-17,BE,BBVERW3R,BVERW150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBVERW32,BVERW150,0,0,,2.89453,-4.2124,0,0,,,,,,,,,
2022-11-17,BE,BBVREN30,BVREN 15,0,0,,9.47499,0.68122,-5.7509,-0.5750,,,,,,,,,
2022-11-17,BE,BBVREN31,BVREN150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BBVREN32,BVREN150,0,0,,11.1061,1.62783,0,0,,,,,,,,,
2022-11-17,BE,BBWTON31,BWTON150,0,0,,35.4864,11.5865,0,0,,,,,,,,,
2022-11-17,BE,BCAMOC31,CAMOC150,0,0,,0.01608,0.00779,0,0,,,,,,,,,
2022-11-17,BE,BCARAL3R,CARAL150,0,0,,1.55352,1.56207,0,0,,,,,,,,,
2022-11-17,BE,BCBR3A32,CBR3A150,0,0,,10.7803,4.06646,0,0,,,,,,,,,
2022-11-17,BE,BCBR3A33,CBR3A150,0,0,,0.05271,0.33490,0,0,,,,,,,,,
2022-11-17,BE,BCFINF37,CFINF150,0,0,,0,0,-38.785,-5.1627,,,,,,,,,
2022-11-17,BE,BCFINF38,CFINF150,0,0,,0,0,-38.729,-4.8373,,,,,,,,,
2022-11-17,BE,BCHACO31,CHACO150,0,0,,5.42926,-3.1502,0,0,,,,,,,,,
2022-11-17,BE,BCHAMP11,CHAMP380,0,0,,29.5190,-15.453,0,0,,,,,,,,,
2022-11-17,BE,BCHAMP12,CHAMP380,0,0,,28.7922,15.2772,0,0,,,,,,,,,
2022-11-17,BE,BCHARL3R,CHARL150,0,0,,0.01682,0.00495,0,0,,,,,,,,,
2022-11-17,BE,BCHARL3S,CHARL150,0,0,,10.5738,2.57334,0,0,,,,,,,,,
2022-11-17,BE,BCHER+3R,CHER+150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BCHERA34,CHERA150,0,0,,0,0,-0.6037,0.30327,,,,,,,,,
2022-11-17,BE,BCHERA3R,CHERA150,0,0,,9.96385,0.50658,0,0,,,,,,,,,
2022-11-17,BE,BCHIEV31,CHIEV150,0,0,,8.99539,2.28983,0,0,,,,,,,,,
2022-11-17,BE,BCHIEV32,CHIEV150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BCKNIP3W,CKNIP 16,0,2,157.23,0,0,-287.40,-4.7981,-104.00,-300.00,78.3767,-318.35,,,,,
2022-11-17,BE,BCKNIP31,CKNIP150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BCLABE3S,CLABE150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BCLABE3R,CLABE150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BCLABE31,CLABE150,0,0,,9.15406,2.75033,0,0,,,,,,,,,
2022-11-17,BE,BCLANG31,CLANG150,0,0,,4.09042,0.97466,0,0,,,,,,,,,
2022-11-17,BE,BCLANG32,CLANG150,0,0,,4.11426,1.01375,0,0,,,,,,,,,
2022-11-17,BE,BCLANG33,CLANG150,0,0,,2.10190,-0.1746,0,0,,,,,,,,,
2022-11-17,BE,BCMARE3W,CMARE 20,0,0,,0.01396,0.10145,0,0,-173.00,-384.00,143.290,-158.17,,,,,
2022-11-17,BE,BCMARE31,CMARE150,0,0,,0.01676,0.01478,0,0,,,,,,,,,
2022-11-17,BE,BCOO  1R,COO 20,0,0,,0,0,0,0,145.000,-145.00,39.9800,-97.260,,,,,
2022-11-17,BE,BCOO  1S,COO 20,0,0,,0,0,0,0,145.000,-145.00,39.9800,-97.260,,,,,
2022-11-17,BE,BCOO  1T,COO 20,0,0,,0,0,0,0,145.000,-145.00,39.9800,-97.260,,,,,
2022-11-17,BE,BCOO  1U,COO 20,0,2,406.93,0,0,200.000,1.00193,200.000,-215.00,65.3700,-136.03,,,,,
2022-11-17,BE,BCOO  1V,COO 20,0,0,,0,0,0,0,200.000,-215.00,65.3700,-136.03,,,,,
2022-11-17,BE,BCOO  1W,COO 20,0,2,406.93,0,0,200.000,1.00193,200.000,-215.00,65.3700,-136.03,,,,,
2022-11-17,BE,BCOO  11,COO 380,0,0,,0.05522,0.00639,0,0,,,,,,,,,
2022-11-17,BE,BCOO  12,COO 380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BCORBA3R,CORBA150,0,0,,12.4183,-3.9796,0,0,,,,,,,,,
2022-11-17,BE,BCOURC3R,COURC150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BCOURC11,COURC380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BCOURC12,COURC380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BCQUIN31,CQUIN150,0,0,,13.9411,3.23049,0,0,,,,,,,,,
2022-11-17,BE,BCZWIJ3U,CZWIJ 11,0,0,,0,0,-22.000,-1.3572,-16.000,-38.700,1.92334,-26.011,,,,,
2022-11-17,BE,BCZWIJ3V,CZWIJ 11,0,0,,0,0,-22.000,-1.5047,-16.000,-38.700,1.12743,-31.152,,,,,
2022-11-17,BE,BCZWIJ3W,CZWIJ 11,0,0,,0,0,-22.000,-1.7229,-16.000,-38.600,1.92334,-26.011,,,,,
2022-11-17,BE,BCZWIJ31,CZWIJ150,0,0,,9.80748,3.11864,0,0,,,,,,,,,
2022-11-17,BE,BCZWIJ32,CZWIJ150,0,0,,36.9606,22.2357,0,0,,,,,,,,,
2022-11-17,BE,BDAMPL31,DAMPL150,0,0,,11.9807,1.23644,0,0,,,,,,,,,
2022-11-17,BE,BDAMPL32,DAMPL150,0,0,,12.1054,1.24637,0,0,,,,,,,,,
2022-11-17,BE,BDAMPR3R,DAMPR150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BDAMPR31,DAMPR150,0,0,,6.50151,-1.6131,-0.0628,-0.0062,0,-1.0628,0.12000,-0.1200,,,,,
2022-11-17,BE,BDAMPR32,DAMPR150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BDAMPS35,DAMPS150,0,0,,0.03669,0.06219,0,0,,,,,,,,,
2022-11-17,BE,BDAMPS36,DAMPS150,0,0,,0.03665,0.06230,0,0,,,,,,,,,
2022-11-17,BE,BDEIN+3R,DEIN+150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BDEIN+32,DEIN+150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BDEINZ31,DEINZ150,0,0,,6.92283,2.23425,0,0,,,,,,,,,
2022-11-17,BE,BDEINZ32,DEINZ150,0,0,,6.71306,2.02883,0,0,,,,,,,,,
2022-11-17,BE,BDESG+3R,DESG+150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BDESGM31,DESGM150,0,0,,3.86620,0.13857,0,0,,,,,,,,,
2022-11-17,BE,BDHANI3A,DHANI150,0,0,,25.1700,4.45757,0,0,,,,,,,,,
2022-11-17,BE,BDHANI3B,DHANI150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BDHANI3C,DHANI150,0,0,,31.8847,-0.9748,0,0,,,,,,,,,
2022-11-17,BE,BDIEST3R,DIEST150,0,0,,10.8991,-20.201,0,0,,,,,,,,,
2022-11-17,BE,BDILB+31,DILB+150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BDILBE3R,DILBE150,0,0,,9.21391,-1.1459,0,0,,,,,,,,,
2022-11-17,BE,BDOEL 31,DOEL 150,0,0,,0.91279,0.19128,0,0,,,,,,,,,
2022-11-17,BE,BDOEL 32,DOEL 150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BDOEL 1T,DOEL 18,0,2,409.46,0,0,-446.80,-10.467,-182.00,-446.80,53.4537,-259.09,,,,,
2022-11-17,BE,BDOEL 1U,DOEL 18,0,2,409.57,0,0,-440.80,-11.626,-182.00,-440.80,54.0259,-258.44,,,,,
2022-11-17,BE,BDOEL 1W,DOEL 24,0,3,409.62,0,0,-1027.8,-15.729,-500.00,-1027.8,110.770,-575.00,,,,,
2022-11-17,BE,BDOEL 11,DOEL 380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BDOEL 1B,DOEL 380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BDOEL 12,DOEL 380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BDOEL 1A,DOEL 380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BDOTT+3R,DOTT+150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BDOTTI31,DOTTI150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BDROGE3U,DROGE 15,0,0,,0,0,0,0,-50.100,-154.70,36.3300,-140.10,,,,,
2022-11-17,BE,BDROGE3V,DROGE 15,0,0,,0,0,0,0,-50.100,-154.30,36.3100,-136.99,,,,,
2022-11-17,BE,BDROGE3W,DROGE 15,0,0,,0,0,0,0,-26.300,-171.80,36.3500,-125.52,,,,,
2022-11-17,BE,BDROGE31,DROGE150,0,0,,40.7653,21.2790,0,0,,,,,,,,,
2022-11-17,BE,BDROGE33,DROGE150,0,0,,35.9094,-22.164,0,0,,,,,,,,,
2022-11-17,BE,BDROGE11,DROGE380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BDRONG3R,DRONG150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BEEKLN31,EEKLN150,0,0,,0.97805,-1.1281,0,0,,,,,,,,,
2022-11-17,BE,BEEKLN32,EEKLN150,0,0,,0.13434,77.5066,-16.972,-1.7847,,,,,,,,,
2022-11-17,BE,BEEKLN11,EEKLN380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BEEKLO3R,EEKLO150,0,0,,5.74524,-0.6761,0,0,,,,,,,,,
2022-11-17,BE,BEEKLO32,EEKLO150,0,0,,5.69711,-0.6657,0,0,,,,,,,,,
2022-11-17,BE,BEISDE31,EISDE150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BEISDE32,EISDE150,0,0,,12.9004,-4.3699,0,0,,,,,,,,,
2022-11-17,BE,BEIZE+3R,EIZE+150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BEIZER31,EIZER150,0,0,,6.59619,-1.5829,0,0,,,,,,,,,
2022-11-17,BE,BEKERE31,EKERE150,0,0,,0.02898,0.12224,0,0,,,,,,,,,
2022-11-17,BE,BESCH 2C,ESCH 220,0,0,,51.6514,19.5717,0,0,,,,,,,,,
2022-11-17,BE,BESCH 2E,ESCH 220,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BESSO 3W,ESSO 15,0,0,,0,0,-115.00,-9.4170,-1.0000,-140.00,2.12872,-73.509,,,,,
2022-11-17,BE,BESSO 3K,ESSO 150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BESSO 31,ESSO 150,0,0,,24.3365,15.7739,0,0,,,,,,,,,
2022-11-17,BE,BESSO 32,ESSO 150,0,0,,33.3519,18.3393,0,0,,,,,,,,,
2022-11-17,BE,BESSO+3R,ESSO+150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BESSO+32,ESSO+150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BESSOC31,ESSOC150,0,0,,15.7889,3.14549,0,0,,,,,,,,,
2022-11-17,BE,BESSOC32,ESSOC150,0,0,,18.3832,6.91950,0,0,,,,,,,,,
2022-11-17,BE,BEUPEN3R,EUPEN150,0,0,,16.5096,-1.7440,0,0,,,,,,,,,
2022-11-17,BE,BEUPEN32,EUPEN150,0,0,,16.5737,1.38750,0,0,,,,,,,,,
2022-11-17,BE,BFAFER3R,FAFER150,0,0,,53.7672,-1.9063,0,0,,,,,,,,,
2022-11-17,BE,BFAFER31,FAFER150,0,0,,7.55443,7.41035,0,0,,,,,,,,,
2022-11-17,BE,BFARCI31,FARCI 10,0,0,,17.8265,0.75409,-10.551,-1.0551,,,,,,,,,
2022-11-17,BE,BFARCI3R,FARCI150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BFARCI32,FARCI150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BFELUY3R,FELUY150,0,0,,3.53042,4.32974,0,0,,,,,,,,,
2022-11-17,BE,BFIBER3R,FIBER150,0,0,,10.3581,3.52493,0,0,,,,,,,,,
2022-11-17,BE,BFLEUR32,FLEUR150,0,0,,10.0497,0.18261,0,0,,,,,,,,,
2022-11-17,BE,BFLEUR31,FLEUR150,0,0,,1.07869,2.13267,0,0,,,,,,,,,
2022-11-17,BE,BFLORA3R,FLORA150,0,0,,34.6013,0.01007,0,0,,,,,,,,,
2022-11-17,BE,BFLORA32,FLORA150,0,0,,34.6011,-0.0037,0,0,,,,,,,,,
2022-11-17,BE,BFOC  3R,FOC 150,0,0,,30.0509,14.0908,0,0,,,,,,,,,
2022-11-17,BE,BFOC+ 3R,FOC+ 150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BFONTA3R,FONT+150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BFONT+3,FONT+150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BFONTA33,FONTA150,0,0,,0.01568,0.03237,0,0,,,,,,,,,
2022-11-17,BE,BFONTA32,FONTA150,0,0,,4.00821,-0.2362,0,0,,,,,,,,,
2022-11-17,BE,BFORES3A,FORES150,0,0,,20.1840,1.87039,0,0,,,,,,,,,
2022-11-17,BE,BFORES3B,FORES150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BGALGE11,GALGE380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BGASTH3A,GASTH150,0,0,,46.2468,12.7778,0,0,,,,,,,,,
2022-11-17,BE,BGAURA3R,GAURA150,0,0,,34.8943,18.4128,0,0,,,,,,,,,
2022-11-17,BE,BGAURA32,GAURA150,0,0,,0.04619,0.20088,0,0,,,,,,,,,
2022-11-17,BE,BGENPM31,GENPM150,0,0,,60.4733,14.3933,0,0,,,,,,,,,
2022-11-17,BE,BGEZEL11,GEZEL380,0,0,,0.21201,133.145,0,0,,,,,,,,,
2022-11-17,BE,BGEZEL12,GEZEL380,0,0,,0.21201,133.145,0,0,,,,,,,,,
2022-11-17,BE,BGILLY37,GILLY150,0,0,,11.7814,1.33264,0,0,,,,,,,,,
2022-11-17,BE,BGODSH31,GODSH150,0,0,,29.9382,-7.9437,0,0,,,,,,,,,
2022-11-17,BE,BGOSS+3R,GOSS+150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BGOSS+32,GOSS+150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BGOSSE32,GOSSE150,0,0,,6.37752,1.41758,0,0,,,,,,,,,
2022-11-17,BE,BGOSSE31,GOSSE150,0,0,,0.86589,0.73614,0,0,,,,,,,,,
2022-11-17,BE,BGOUY 31,GOUY 150,0,0,,8.94438,1.08955,0,0,,,,,,,,,
2022-11-17,BE,BGOUY 32,GOUY 150,0,0,,38.7390,-5.0236,0,0,,,,,,,,,
2022-11-17,BE,BGOUY 11,GOUY 380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BGOUY 12,GOUY 380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BGRAMM3A,GRAMM150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BGRAMM3B,GRAMM150,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BGRAMM1A,GRAMM380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BGRAMM1B,GRAMM380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BGRAMM1C,GRAMM380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BGRAMM1D,GRAMM380,0,0,,0,0,0,0,,,,,,,,,
2022-11-17,BE,BGRIMB32,GRIMB150,0,0,,0.02545,0.05554,0,0,,,,,,,,,
2022-11-17,BE,BGRIMB3R,GRIMB150,0,0,,8.24289,-1.2520,0,0,,,,,,,,,
