date,country,node1,node2,orderCode,phRegulU,phRegulN,phRegulNprime,U,angleRegulU,angleRegulD,angleRegulN,angleRegulNprime,angleRegulP,type
date,country,node1,node2,orderCode,phRegulU,phRegulN,phRegulNprime,U,angleRegulU,angleRegulD,angleRegulN,angleRegulNprime,angleRegulP,type2022-11-17,BE,BAMERC3V,BAMERC3C,1,,,,,,,,,,
2022-11-17,BE,BAMERC3W,BAMERC31,1,,,,,,,,,,
2022-11-17,BE,BANDUM1R,BANDUM33,2,0.917,12,-4,,,,,,,
2022-11-17,BE,BANTOI30,BANTOI31,1,-1.50,10,-3,,,,,,,
2022-11-17,BE,BAUBAN23,BAUBAN22,3,,,,,3.340,90.00,16,5,,SYMM
2022-11-17,BE,BAUBAN11,BAUBAN22,2,0.862,13,-3,,,,,,,
2022-11-17,BE,BAVLGM11,BAVLGM31,1,1.011,12,-7,,,,,,,
2022-11-17,BE,BAVLGM12,BAVLGM32,2,1.002,12,-7,,,,,,,
2022-11-17,BE,BAWIRS21,BAWIRS31,7,0.708,14,5,,,,,,,
2022-11-17,BE,BBASF 3W,BBASF 32,1,,,,,,,,,,
2022-11-17,BE,BBAUDO31,BBAUDO3W,1,1.581,10,0,,,,,,,
2022-11-17,BE,BBRUEG1A,BBRUEG3B,1,0.917,12,-7,,,,,,,
2022-11-17,BE,BBRUEG1S,BBRUEG12,2,,,,,,,,,,
2022-11-17,BE,BBRUEG1S,BBRUEG32,2,0.917,12,-11,,,,,,,
2022-11-17,BE,BBRUEG1S,BBRUEG11,2,,,,,,,,,,
2022-11-17,BE,BBRUME11,BBRUME21,1,0.865,13,-10,,,,,,,
2022-11-17,BE,BBVERW31,BBVERW3A,1,-1.50,10,-4,,,,,,,
2022-11-17,BE,BBVREN30,BBVREN31,1,-1.40,10,-3,,,,,,,
2022-11-17,BE,BCHIEV31,BCHIEV32,D,,,,,2.633,90.00,10,0,,SYMM
2022-11-17,BE,BCKNIP31,BCKNIP3W,1,1.580,10,0,,,,,,,
2022-11-17,BE,BCMARE31,BCMARE3W,1,1.578,10,0,,,,,,,
2022-11-17,BE,BCOO  11,BCOO  1R,1,1.580,10,-3,,,,,,,
2022-11-17,BE,BCOO  11,BCOO  1S,1,1.580,10,-3,,,,,,,
2022-11-17,BE,BCOO  11,BCOO  1T,1,1.580,10,-3,,,,,,,
2022-11-17,BE,BCOO  1U,BCOO  12,1,,,,,,,,,,
2022-11-17,BE,BCOO  1V,BCOO  12,1,,,,,,,,,,
2022-11-17,BE,BCOO  1W,BCOO  12,1,,,,,,,,,,
2022-11-17,BE,BCOURC11,BCOURC3R,1,0.917,12,-8,,,,,,,
2022-11-17,BE,BCZWIJ31,BCZWIJ3U,1,1.581,10,-1,,,,,,,
2022-11-17,BE,BCZWIJ32,BCZWIJ3V,1,1.582,10,-1,,,,,,,
2022-11-17,BE,BCZWIJ31,BCZWIJ3W,1,1.581,10,0,,,,,,,
2022-11-17,BE,BDOEL 1A,BDOEL 32,5,1.000,12,-7,,,,,,,
2022-11-17,BE,BDOEL 1T,BDOEL 11,1,,,,,,,,,,
2022-11-17,BE,BDOEL 1U,BDOEL 12,1,,,,,,,,,,
2022-11-17,BE,BDROGE31,BDROGE3U,1,1.581,10,0,,,,,,,
2022-11-17,BE,BDROGE33,BDROGE3V,1,1.581,10,0,,,,,,,
2022-11-17,BE,BDROGE3W,BDROGE31,1,,,,,,,,,,
2022-11-17,BE,BDROGE11,BDROGE33,4,1.014,12,-11,,,,,,,
2022-11-17,BE,BEEKLN11,BEEKLN32,1,1.008,12,-5,,,,,,,
2022-11-17,BE,BESSO 3K,BESSO 3W,1,1.581,10,0,,,,,,,
2022-11-17,BE,BFARCI31,BFARCI3R,1,-1.50,10,-4,,,,,,,
2022-11-17,BE,BGOUY 11,BGOUY 31,3,1.007,12,-5,,,,,,,
2022-11-17,BE,BGOUY 12,BGOUY 32,4,1.008,12,-5,,,,,,,
2022-11-17,BE,BGRAMM1C,BGRAMM3B,1,1.093,12,-5,,,,,,,
2022-11-17,BE,BHBRUG3U,BHBRUG31,1,,,,,,,,,,
2022-11-17,BE,BHBRUG3V,BHBRUG32,1,,,,,,,,,,
2022-11-17,BE,BHBRUG3W,BHBRUG33,1,,,,,,,,,,
2022-11-17,BE,BHDPE 31,BHDPE 3A,1,-1.40,10,0,,,,,,,
2022-11-17,BE,BHELIA31,BHELIA3R,1,-1.50,10,-3,,,,,,,
2022-11-17,BE,BHERCU31,BHERCU3R,1,-1.50,10,-4,,,,,,,
2022-11-17,BE,BIZGEM1R,BIZGEM31,1,1.014,12,-7,,,,,,,
2022-11-17,BE,BIZGEM12,BIZGEM32,2,1.008,12,-7,,,,,,,
2022-11-17,BE,BJUPIL22,BJUPIL32,1,-2.00,10,4,,,,,,,
2022-11-17,BE,BJUPIL21,BJUPIL3R,7,2.000,6,-1,,,,,,,
2022-11-17,BE,BKALLO15,BKALLO31,5,0.917,12,0,,,,,,,
2022-11-17,BE,BKETEN30,BKETEN31,1,-1.50,10,-5,,,,,,,
2022-11-17,BE,BKOKSI30,BKOKSI3A,1,-1.50,10,-3,,,,,,,
2022-11-17,BE,BLANAK3W,BLANAK31,1,-1.50,10,-4,,,,,,,
2022-11-17,BE,BLANAK3W,BLANAK31,2,-1.50,10,-4,,,,,,,
2022-11-17,BE,BLATOU20,BLATOU21,1,-1.50,10,-4,,,,,,,
2022-11-17,BE,BLATRO20,BLATRO22,1,1.580,10,1,,,,,,,
2022-11-17,BE,BLEVAL2U,BLEVAL21,1,,,,,,,,,,
2022-11-17,BE,BLEVAL2V,BLEVAL22,1,,,,,,,,,,
2022-11-17,BE,BLEVAL2W,BLEVAL22,1,,,,,,,,,,
2022-11-17,BE,BLIGNE31,BLIGNE32,1,-1.50,10,-4,,,,,,,
2022-11-17,BE,BLILLO11,BLILLO33,5,0.917,12,-7,,,,,,,
2022-11-17,BE,BLILLO12,BLILLO35,6,0.917,12,0,,,,,,,
2022-11-17,BE,BLINTT1R,BLINT 31,1,1.008,12,-6,,,,,,,
2022-11-17,BE,BLINTT12,BLINT 32,2,1.008,12,-9,,,,,,,
2022-11-17,BE,BLIXHE27,BLIXHE31,7,2.000,6,-3,,,,,,,
2022-11-17,BE,BLIXHE11,BLIXHE32,A,0.917,12,-4,,,,,,,
2022-11-17,BE,BLIXHE21,BLIXHE27,1,-1.50,10,-4,,,,,,,
2022-11-17,BE,BLIXHE23,BLIXHE27,1,-1.50,10,-1,,,,,,,
2022-11-17,BE,BLIXHE11,BLIXHE27,1,0.990,13,-10,,,,,,,
2022-11-17,BE,BLIXHE12,BLIXHE27,6,0.990,13,-10,,,,,,,
2022-11-17,BE,BLOMME30,BLOMME31,1,-1.73,11,-2,,,,,,,
2022-11-17,BE,BLOMME30,BLOMME31,2,-1.46,13,-2,,,,,,,
2022-11-17,BE,BMASSE11,BMASSE31,1,1.008,12,-8,,,,,,,
2022-11-17,BE,BMEERH30,BMEERH31,1,-1.50,10,0,,,,,,,
2022-11-17,BE,BMEERH11,BMEERH31,1,1.091,12,-4,,,,,,,
2022-11-17,BE,BMEERH12,BMEERH32,2,1.011,12,-5,,,,,,,
2022-11-17,BE,BMERCA12,BMERCA31,1,1.093,12,-2,,,,,,,
2022-11-17,BE,BMERCA1B,BMERCA32,2,1.000,12,-6,,,,,,,
2022-11-17,BE,BMIDI 30,BMIDI 31,1,-1.50,10,-2,,,,,,,
2022-11-17,BE,BMOL 131,BMOL  31,1,-1.50,10,-4,,,,,,,
2022-11-17,BE,BMONCE30,BMONCE31,1,-1.50,10,-4,,,,,,,
2022-11-17,BE,BMONCE2R,BMONCE31,1,1.500,7,0,,2.939,90.00,12,0,,SYMM
2022-11-17,BE,BMORTS30,BMORTS31,1,-1.50,10,-4,,,,,,,
2022-11-17,BE,BMOUSC32,BMOUSC34,1,-1.40,10,-4,,,,,,,
2022-11-17,BE,BNIEUW30,BNIEUW31,1,-1.50,10,-2,,,,,,,
2022-11-17,BE,BOOSTR30,BOOSTR31,1,-1.50,10,-4,,,,,,,
2022-11-17,BE,BRIMIE1R,BRIMIE28,8,0.862,13,-10,,,,,,,
2022-11-17,BE,BRIMIE1R,BRIMIE28,9,0.866,13,-10,,,,,,,
2022-11-17,BE,BRINGV3W,BRINGV31,1,,,,,,,,,,
2022-11-17,BE,BRODEN13,BRODEN31,1,1.011,12,-5,,,,,,,
2022-11-17,BE,BRODEN11,BRODEN31,2,1.011,12,-2,,,,,,,
2022-11-17,BE,BRODEN3W,BRODEN33,1,,,,,,,,,,
2022-11-17,BE,BSCARB30,BSCARB31,1,-1.50,10,-3,,,,,,,
2022-11-17,BE,BSCHIF23,BSCHIF24,1,,,,,2.060,90.00,16,+7,,SYMM
2022-11-17,BE,BSLYKE30,BSLYKE31,1,-1.48,10,-3,,,,,,,
2022-11-17,BE,BSTBAV32,BSTBAV31,1,-1.39,10,-4,,,,,,,
2022-11-17,BE,BSTEVN11,BSTEVN3R,1,0.917,12,-9,,,,,,,
2022-11-17,BE,BSTEVN1B,BSTEVN3S,2,0.917,12,-9,,,,,,,
2022-11-17,BE,BSTEVN11,BSTEVN21,3,0.920,15,0,,,,,,,
2022-11-17,BE,BSTEVN1B,BSTEVN2B,5,0.920,15,0,,,,,,,
2022-11-17,BE,BSTEVN1A,BSTEVN2A,4,0.920,15,0,,,,,,,
2022-11-17,BE,BSTEVN12,BSTEVN22,6,0.920,15,0,,,,,,,
2022-11-17,BE,BTERGN11,BTERGN3R,2,2.500,2,-2,,,,,,,
2022-11-17,BE,BTERGN11,BTERGN31,1,1.008,12,-8,,,,,,,
2022-11-17,BE,BTESSE3W,BTESSE31,1,,,,,,,,,,
2022-11-17,BE,BTIBIS11,BTIBIS31,1,1.001,12,-11,,,,,,,
2022-11-17,BE,BTIHA11V,BTIHA11N,1,,,,,,,,,,
2022-11-17,BE,BTIHA11W,BTIHA11S,1,,,,,,,,,,
2022-11-17,BE,BTIHA21W,BTIHA211,1,,,,,,,,,,
2022-11-17,BE,BTIHA311,BTIHA31W,1,,,,,,,,,,
2022-11-17,BE,BVANYK17,BVANYK15,1,,,,,2.609,90.00,17,-1,,SYMM
2022-11-17,BE,BVANYK18,BVANYK16,2,,,,,2.609,90.00,17,-1,,SYMM
2022-11-17,BE,BVERBR3W,BVERBR3A,1,,,,,,,,,,
2022-11-17,BE,BVERBT12,BVERBR3B,2,1.001,12,-8,,,,,,,
2022-11-17,BE,BVERBT11,BVERBR32,1,1.008,12,-8,,,,,,,
2022-11-17,BE,BVERBR30,BVERBR3C,1,,,,,,,,,,
2022-11-17,BE,BWESPL30,BWESPL32,1,-1.50,10,-4,,,,,,,
2022-11-17,BE,BWOMME30,BWOMME32,1,-1.50,10,-4,,,,,,,
2022-11-17,BE,BZANDV11,BZANDV30,1,1.010,12,-7,,,,,,,
2022-11-17,BE,BZANDV1A,BZANDV32,2,1.086,12,-7,,,,,,,
2022-11-17,BE,BZANDV17,BZANDV15,1,,,,,2.609,90.00,17,-3,,SYMM
2022-11-17,BE,BZANDV18,BZANDV16,2,,,,,2.609,90.00,17,-3,,SYMM
2022-11-17,BE,BZEEBR30,BZEEBR32,1,-1.49,10,-8,,,,,,,
2022-11-17,BE,BZEEBR30,BZEEBR32,2,-1.50,10,-8,,,,,,,
2022-11-17,XX,THAMIT32,THAMIT12,1,,,,,,,,,,
2022-11-17,XX,THAMIT31,THAMIT14,1,,,,,,,,,,
2022-11-17,XX,TBABES31,TBABES11,1,,,,,,,,,,
2022-11-17,XX,TBABES31,TBABES12,1,,,,,,,,,,
2022-11-17,XX,TCORL231,TCORL211,1,,,,,,,,,,
2022-11-17,XX,TCORL231,TCORL211,2,,,,,,,,,,
2022-11-17,XX,TCORL232,TCORL212,1,,,,,,,,,,
2022-11-17,XX,TCORL232,TCORL212,2,,,,,,,,,,
2022-11-17,XX,TVIZEH32,TVIZEH11,1,,,,,,,,,,
2022-11-17,XX,TVIZEH31,TVIZEH12,1,,,,,,,,,,
2022-11-17,XX,TGBOLU31,TGBOLU12,1,,,,,,,,,,
2022-11-17,XX,TGBOLU32,TGBOLU12,1,,,,,,,,,,
2022-11-17,XX,TAMBAB31,TAMBAB12,1,,,,,,,,,,
2022-11-17,XX,TAMBAB31,TAMBAB12,2,,,,,,,,,,
2022-11-17,XX,TALIBY31,TALIBY11,1,,,,,,,,,,
2022-11-17,XX,TALIBY32,TALIBY11,1,,,,,,,,,,
2022-11-17,XX,TALIBY31,TALIBY12,1,,,,,,,,,,
2022-11-17,XX,TATISA31,TATISA11,1,,,,,,,,,,
2022-11-17,XX,TATISA31,TATISA11,2,,,,,,,,,,
2022-11-17,XX,TATISA31,TATISA12,1,,,,,,,,,,
2022-11-17,XX,TDAVUT31,TDAVUT11,1,,,,,,,,,,
2022-11-17,XX,TDAVUT31,TDAVUT11,2,,,,,,,,,,
2022-11-17,XX,TIKITL31,TIKITL11,1,,,,,,,,,,
2022-11-17,XX,TIKITL31,TIKITL11,2,,,,,,,,,,
2022-11-17,XX,TIKITL32,TIKITL12,1,,,,,,,,,,
2022-11-17,XX,TIKITL32,TIKITL12,2,,,,,,,,,,
2022-11-17,XX,THABIB32,THABIB11,1,,,,,,,,,,
2022-11-17,XX,THABIB32,THABIB11,2,,,,,,,,,,
2022-11-17,XX,THABIB31,THABIB12,1,,,,,,,,,,
2022-11-17,XX,THABIB31,THABIB12,2,,,,,,,,,,
2022-11-17,XX,TYILDZ32,TYILDZ11,1,,,,,,,,,,
2022-11-17,XX,TYILDZ31,TYILDZ12,1,,,,,,,,,,
2022-11-17,XX,TZEKER32,TZEKER11,1,,,,,,,,,,
2022-11-17,XX,TZEKER31,TZEKER12,1,,,,,,,,,,
2022-11-17,XX,TYENIB31,TYENIB11,1,,,,,,,,,,
2022-11-17,XX,TYENIB31,TYENIB12,1,,,,,,,,,,
2022-11-17,XX,TTASOL31,TTASOL11,1,,,,,,,,,,
2022-11-17,XX,TTASOL32,TTASOL11,1,,,,,,,,,,
2022-11-17,XX,TCAGLY32,TCAGLY12,1,,,,,,,,,,
2022-11-17,XX,TDKAYA31,TDKAYA12,1,,,,,,,,,,
2022-11-17,XX,TDKAYA32,TDKAYA12,1,,,,,,,,,,
2022-11-17,XX,TDKAYA36,TDKAYA12,1,,,,,,,,,,
2022-11-17,XX,TUMRAN31,TUMRAN11,1,,,,,,,,,,
2022-11-17,XX,TUMRAN31,TUMRAN11,2,,,,,,,,,,
2022-11-17,XX,TUMRAN32,TUMRAN11,1,,,,,,,,,,
2022-11-17,XX,TUMRAN32,TUMRAN11,2,,,,,,,,,,
2022-11-17,XX,TTEPEO31,TTEPEO11,1,,,,,,,,,,
2022-11-17,XX,TTEPEO31,TTEPEO11,2,,,,,,,,,,
2022-11-17,XX,TTEPEO32,TTEPEO12,1,,,,,,,,,,
2022-11-17,XX,TTEPEO32,TTEPEO12,2,,,,,,,,,,
2022-11-17,XX,TPSKOY31,TPSKOY11,1,,,,,,,,,,
2022-11-17,XX,TPSKOY31,TPSKOY11,2,,,,,,,,,,
2022-11-17,XX,TPSKOY32,TPSKOY12,1,,,,,,,,,,
2022-11-17,XX,TPSKOY32,TPSKOY12,2,,,,,,,,,,
2022-11-17,XX,TADAPZ32,TADAPZ11,1,,,,,,,,,,
2022-11-17,XX,TADAPZ32,TADAPZ11,2,,,,,,,,,,
2022-11-17,XX,TADAPZ31,TADAPZ12,1,,,,,,,,,,
2022-11-17,XX,TADAPZ31,TADAPZ12,2,,,,,,,,,,
2022-11-17,XX,TADAPZ31,TADAPZ12,3,,,,,,,,,,
2022-11-17,XX,TKCKBK31,TKCKBK11,1,,,,,,,,,,
2022-11-17,XX,TKCKBK32,TKCKBK12,1,,,,,,,,,,
2022-11-17,XX,TKARTL31,TKARTL11,1,,,,,,,,,,
2022-11-17,XX,TKARTL31,TKARTL11,2,,,,,,,,,,
2022-11-17,XX,TKARTL32,TKARTL12,1,,,,,,,,,,
2022-11-17,XX,TKOCAE31,TKOCAE11,1,,,,,,,,,,
2022-11-17,XX,TKOCAE32,TKOCAE11,1,,,,,,,,,,
2022-11-17,XX,TKOCAE32,TKOCAE11,2,,,,,,,,,,
2022-11-17,XX,TDLOVA31,TDLOVA11,1,,,,,,,,,,
2022-11-17,XX,TDLOVA32,TDLOVA12,1,,,,,,,,,,
2022-11-17,XX,TMAKIN32,TMAKIN11,1,,,,,,,,,,
2022-11-17,XX,TMAKIN32,TMAKIN12,1,,,,,,,,,,
2022-11-17,XX,TCOLUK31,TCOLUK11,1,,,,,,,,,,
2022-11-17,XX,TCOLUK31,TCOLUK11,2,,,,,,,,,,
2022-11-17,XX,TBURDG31,TBURDG11,1,,,,,,,,,,
2022-11-17,XX,TBURDG31,TBURDG11,2,,,,,,,,,,
2022-11-17,XX,TBURDG34,TBURDG12,1,,,,,,,,,,
2022-11-17,XX,TBURSS33,TBURSS11,1,,,,,,,,,,
2022-11-17,XX,TBURSS33,TBURSS11,2,,,,,,,,,,
2022-11-17,XX,TBURSS32,TBURSS12,1,,,,,,,,,,
2022-11-17,XX,TBURSS32,TBURSS12,2,,,,,,,,,,
2022-11-17,XX,TBURSS32,TBURSS12,3,,,,,,,,,,
2022-11-17,XX,TGAGAC31,TGAGAC11,1,,,,,,,,,,
2022-11-17,XX,TGAGAC31,TGAGAC11,2,,,,,,,,,,
2022-11-17,XX,TSEYIT31,TSEYIT11,1,,,,,,,,,,
2022-11-17,XX,TESKI332,TESKI311,1,,,,,,,,,,
2022-11-17,XX,TESKI332,TESKI311,2,,,,,,,,,,
2022-11-17,XX,TESKI331,TESKI312,1,,,,,,,,,,
2022-11-17,XX,TESKI331,TESKI312,2,,,,,,,,,,
2022-11-17,XX,TBURSD31,TBURSD12,1,,,,,,,,,,
2022-11-17,XX,TBURSD31,TBURSD12,2,,,,,,,,,,
2022-11-17,XX,TBLCEK31,TBLCEK11,1,,,,,,,,,,
2022-11-17,XX,TBLCEK31,TBLCEK11,2,,,,,,,,,,
2022-11-17,XX,TBLCEK32,TBLCEK11,1,,,,,,,,,,
2022-11-17,XX,TBLCEK32,TBLCEK11,2,,,,,,,,,,
2022-11-17,XX,TERGL161,TERGL131,1,,,,,,,,,,
2022-11-17,XX,TYCATS61,TYCATS31,1,,,,,,,,,,
2022-11-17,XX,TYCATS61,TYCATS31,2,,,,,,,,,,
2022-11-17,XX,TOSMNC31,TOSMNC11,1,,,,,,,,,,
2022-11-17,XX,TOSMNC31,TOSMNC11,2,,,,,,,,,,
2022-11-17,XX,TOSMNC31,TOSMNC12,1,,,,,,,,,,
2022-11-17,XX,TOSMNC31,TOSMNC12,2,,,,,,,,,,
2022-11-17,XX,TBARTO31,TBARTO11,1,,,,,,,,,,
2022-11-17,XX,TBALKS31,TBALKS11,1,,,,,,,,,,
2022-11-17,XX,TBALKS31,TBALKS11,2,,,,,,,,,,
2022-11-17,XX,TBALKS31,TBALKS12,1,,,,,,,,,,
2022-11-17,XX,TBALKS31,TBALKS12,2,,,,,,,,,,
2022-11-17,XX,TKRBIG31,TKRBIG11,1,,,,,,,,,,
2022-11-17,XX,TKRBIG31,TKRBIG11,2,,,,,,,,,,
2022-11-17,XX,TSOMAB31,TSOMAB11,1,,,,,,,,,,
2022-11-17,XX,TSOMAB31,TSOMAB11,2,,,,,,,,,,
2022-11-17,XX,TALIAG32,TALIAG11,1,,,,,,,,,,
2022-11-17,XX,TALIAG32,TALIAG11,2,,,,,,,,,,
2022-11-17,XX,TALIAG34,TALIAG11,1,,,,,,,,,,
2022-11-17,XX,TALIAG34,TALIAG11,2,,,,,,,,,,
2022-11-17,XX,TALIAG31,TALIAG12,1,,,,,,,,,,
2022-11-17,XX,TALIAG31,TALIAG12,2,,,,,,,,,,
2022-11-17,XX,TISIKL31,TISIKL11,1,,,,,,,,,,
2022-11-17,XX,TISIKL31,TISIKL11,2,,,,,,,,,,
2022-11-17,XX,TISIKL32,TISIKL12,1,,,,,,,,,,
2022-11-17,XX,TISIKL32,TISIKL12,2,,,,,,,,,,
2022-11-17,XX,TUZUND31,TUZUND11,1,,,,,,,,,,
2022-11-17,XX,TUZUND31,TUZUND11,2,,,,,,,,,,
2022-11-17,XX,TUZUND32,TUZUND13,1,,,,,,,,,,
2022-11-17,XX,TUZUND32,TUZUND13,2,,,,,,,,,,
2022-11-17,XX,TMORSN33,TMORSN11,1,,,,,,,,,,
2022-11-17,XX,TMORSN31,TMORSN12,1,,,,,,,,,,
2022-11-17,XX,TMORSN31,TMORSN12,2,,,,,,,,,,
2022-11-17,XX,TCESME32,TCESME12,1,,,,,,,,,,
2022-11-17,XX,TBORNV31,TBORNV11,1,,,,,,,,,,
2022-11-17,XX,TBORNV31,TBORNV11,2,,,,,,,,,,
2022-11-17,XX,TBORNV32,TBORNV12,1,,,,,,,,,,
2022-11-17,XX,TIZMHV31,TIZMHV11,1,,,,,,,,,,
2022-11-17,XX,TIZMHV32,TIZMHV12,1,,,,,,,,,,
2022-11-17,XX,TRAFNR31,TRAFNR12,1,,,,,,,,,,
2022-11-17,XX,TRAFNR32,TRAFNR12,1,,,,,,,,,,
2022-11-17,XX,TYATAG31,TYATAG11,1,,,,,,,,,,
2022-11-17,XX,TYATAG31,TYATAG12,1,,,,,,,,,,
2022-11-17,XX,TYATAG31,TYATAG12,2,,,,,,,,,,
2022-11-17,XX,TYENKT31,TYENKT11,1,,,,,,,,,,
2022-11-17,XX,TYENKT31,TYENKT11,2,,,,,,,,,,
2022-11-17,XX,TGERMN33,TGERMN12,1,,,,,,,,,,
2022-11-17,XX,TGERMN34,TGERMN12,1,,,,,,,,,,
2022-11-17,XX,TCANHZ32,TCANHZ11,1,,,,,,,,,,
2022-11-17,XX,TCANHZ32,TCANHZ11,2,,,,,,,,,,
2022-11-17,XX,TCANHZ31,TCANHZ12,1,,,,,,,,,,
2022-11-17,XX,TCANHZ31,TCANHZ12,2,,,,,,,,,,
2022-11-17,XX,TCAYRH31,TCAYRH12,1,,,,,,,,,,
2022-11-17,XX,TGOLBS31,TGOLBS11,1,,,,,,,,,,
2022-11-17,XX,TGOLBS31,TGOLBS11,2,,,,,,,,,,
2022-11-17,XX,TGOLBS32,TGOLBS11,1,,,,,,,,,,
2022-11-17,XX,TGOLBS32,TGOLBS11,2,,,,,,,,,,
2022-11-17,XX,TSINCN31,TSINCN11,1,,,,,,,,,,
2022-11-17,XX,TSINCN31,TSINCN11,2,,,,,,,,,,
2022-11-17,XX,TSINCN32,TSINCN12,1,,,,,,,,,,
2022-11-17,XX,TSINCN32,TSINCN12,2,,,,,,,,,,
2022-11-17,XX,TTEMEL31,TTEMEL11,1,,,,,,,,,,
2022-11-17,XX,TTEMEL31,TTEMEL11,2,,,,,,,,,,
2022-11-17,XX,TTEMEL32,TTEMEL12,1,,,,,,,,,,
2022-11-17,XX,TTEMEL32,TTEMEL12,2,,,,,,,,,,
2022-11-17,XX,TBAGLM31,TBAGLM11,1,,,,,,,,,,
2022-11-17,XX,TBAGLM31,TBAGLM11,2,,,,,,,,,,
2022-11-17,XX,TBAGLM32,TBAGLM12,1,,,,,,,,,,
2022-11-17,XX,TBAGLM32,TBAGLM12,2,,,,,,,,,,
2022-11-17,XX,TKAYAS31,TKAYAS11,1,,,,,,,,,,
2022-11-17,XX,TKAYAS31,TKAYAS11,2,,,,,,,,,,
2022-11-17,XX,TKAYAS32,TKAYAS12,1,,,,,,,,,,
2022-11-17,XX,TKAYAS32,TKAYAS12,2,,,,,,,,,,
2022-11-17,XX,TBOZOK31,TBOZOK11,1,,,,,,,,,,
2022-11-17,XX,TBOZOK32,TBOZOK12,1,,,,,,,,,,
2022-11-17,XX,TBOZOK32,TBOZOK12,2,,,,,,,,,,
2022-11-17,XX,TKAYKP31,TKAYKP11,1,,,,,,,,,,
2022-11-17,XX,TKAYKP31,TKAYKP11,2,,,,,,,,,,
2022-11-17,XX,TKAYKP31,TKAYKP12,1,,,,,,,,,,
2022-11-17,XX,TKAYKP31,TKAYKP12,2,,,,,,,,,,
2022-11-17,XX,TKONY431,TKONY411,1,,,,,,,,,,
2022-11-17,XX,TKONY431,TKONY411,2,,,,,,,,,,
2022-11-17,XX,TKONY432,TKONY411,1,,,,,,,,,,
2022-11-17,XX,TKONY432,TKONY411,2,,,,,,,,,,
2022-11-17,XX,TKERGL31,TKERGL11,1,,,,,,,,,,
2022-11-17,XX,TKERGL31,TKERGL11,2,,,,,,,,,,
2022-11-17,XX,TYESIL31,TYESIL11,1,,,,,,,,,,
2022-11-17,XX,TYESIL31,TYESIL11,2,,,,,,,,,,
2022-11-17,XX,TYESIL31,TYESIL12,1,,,,,,,,,,
2022-11-17,XX,TYESIL31,TYESIL12,2,,,,,,,,,,
2022-11-17,XX,TKNYKZ31,TKNYKZ11,1,,,,,,,,,,
2022-11-17,XX,TKNYKZ32,TKNYKZ12,1,,,,,,,,,,
2022-11-17,XX,TURGUP31,TURGUP11,1,,,,,,,,,,
2022-11-17,XX,TURGUP32,TURGUP12,1,,,,,,,,,,
2022-11-17,XX,TURGUP32,TURGUP12,2,,,,,,,,,,
2022-11-17,XX,TSEYDS31,TSEYDS11,1,,,,,,,,,,
2022-11-17,XX,TSEYDS31,TSEYDS12,1,,,,,,,,,,
2022-11-17,XX,TVARSK32,TVARSK11,1,,,,,,,,,,
2022-11-17,XX,TVARSK32,TVARSK11,2,,,,,,,,,,
2022-11-17,XX,TVARSK31,TVARSK12,1,,,,,,,,,,
2022-11-17,XX,TVARSK31,TVARSK12,2,,,,,,,,,,
2022-11-17,XX,TOYMAP31,TOYMAP11,1,,,,,,,,,,
2022-11-17,XX,TOYMAP31,TOYMAP11,2,,,,,,,,,,
2022-11-17,XX,TOYMAP31,TOYMAP12,1,,,,,,,,,,
2022-11-17,XX,TANTSB33,TANTSB11,1,,,,,,,,,,
2022-11-17,XX,TANTSB33,TANTSB11,2,,,,,,,,,,
2022-11-17,XX,TANTSB31,TANTSB12,1,,,,,,,,,,
2022-11-17,XX,TANTSB31,TANTSB12,2,,,,,,,,,,
2022-11-17,XX,TKEPZH61,TKEPZH31,1,,,,,,,,,,
2022-11-17,XX,TKOVAD61,TKOVAD31,1,,,,,,,,,,
2022-11-17,XX,TKZLOT31,TKZLOT11,1,,,,,,,,,,
2022-11-17,XX,TKZLOT32,TKZLOT11,1,,,,,,,,,,
2022-11-17,XX,TAFYON31,TAFYON11,1,,,,,,,,,,
2022-11-17,XX,TAFYON31,TAFYON11,2,,,,,,,,,,
2022-11-17,XX,TAFYON32,TAFYON12,1,,,,,,,,,,
2022-11-17,XX,TAFYON32,TAFYON12,2,,,,,,,,,,
2022-11-17,XX,TDENZL31,TDENZL11,1,,,,,,,,,,
2022-11-17,XX,TDENZL31,TDENZL11,2,,,,,,,,,,
2022-11-17,XX,TUSAK331,TUSAK312,1,,,,,,,,,,
2022-11-17,XX,TUSAK331,TUSAK312,2,,,,,,,,,,
2022-11-17,XX,TPMKAL32,TPMKAL11,1,,,,,,,,,,
2022-11-17,XX,TPMKAL31,TPMKAL12,1,,,,,,,,,,
2022-11-17,XX,TALTNH31,TALTNH12,1,,,,,,,,,,
2022-11-17,XX,TKURSN31,TKURSN11,1,,,,,,,,,,
2022-11-17,XX,TKURSN31,TKURSN11,2,,,,,,,,,,
2022-11-17,XX,TKURSN33,TKURSN12,1,,,,,,,,,,
2022-11-17,XX,TKURSN33,TKURSN12,2,,,,,,,,,,
2022-11-17,XX,TKAYAB31,TKAYAB11,1,,,,,,,,,,
2022-11-17,XX,TKAYAB31,TKAYAB11,2,,,,,,,,,,
2022-11-17,XX,TRSDYE31,TRSDYE11,1,,,,,,,,,,
2022-11-17,XX,TRSDYE31,TRSDYE11,2,,,,,,,,,,
2022-11-17,XX,TRSDYE31,TRSDYE12,1,,,,,,,,,,
