date,country,node1,node2,orderCode,phRegulU,phRegulN,phRegulNprime,U,angleRegulU,angleRegulD,angleRegulN,angleRegulNprime,angleRegulP,type
2007-05-01,NL,N_ROC33G,N_ROC33H,1,,,,,,,,,,
2007-05-01,NL,N_ROC33S,N_ROC33H,1,,,,,,,,,,
2007-05-01,NL,NHSW222T,NHSW2220,1,1.500,10,6,,,,,,,
2007-05-01,NL,NHSW222T,NZLH115B,1,,,,,,,,,,
2007-05-01,NL,NHSW222T,NHESSE22,1,,,,,,,,,,
2007-05-01,NL,NEEM381U,NEEM381D,1,1.500,10,2,,,,,,,
2007-05-01,NL,NEEM381U,NEEM222I,1,,,,,,,,,,
2007-05-01,NL,NEEM381U,NEEM-512,1,,,,,,,,,,
2007-05-01,NL,NWL3801S,NWL3801B,1,1.500,10,2,,,,,,,
2007-05-01,NL,NWL3801S,NWL1503A,1,,,,,,,,,,
2007-05-01,NL,NWL3801S,NWL--510,1,,,,,,,,,,
2007-05-01,NL,NZKL381S,NZKL381W,1,1.500,10,6,,,,,,,
2007-05-01,NL,NZKL381S,NZKL222W,1,,,,,,,,,,
2007-05-01,NL,NZKL381S,NZKL0313,1,,,,,,,,,,
2007-05-01,NL,NWL3801U,NWL3801D,1,1.500,10,2,,,,,,,
2007-05-01,NL,NWL3801U,NDLR153A,1,,,,,,,,,,
2007-05-01,NL,NWL3801U,NWL--512,1,,,,,,,,,,
2007-05-01,NL,N_GAVI5,NWTO1150,1,,,,,,,,,,
2007-05-01,NL,NWTR381S,NWTR3811,1,1.500,10,2,,,,,,,
2007-05-01,NL,NWTR381S,NWTR1531,1,,,,,,,,,,
2007-05-01,NL,NWTR381S,NWTR-510,1,,,,,,,,,,
2007-05-01,NL,NWTR381T,NWTR3812,1,1.500,10,2,,,,,,,
2007-05-01,NL,NWTR381T,NWTR153C,1,,,,,,,,,,
2007-05-01,NL,NWTR381T,NWTR-511,1,,,,,,,,,,
2007-05-01,NL,NWTR381U,NWTR3817,1,1.500,10,2,,,,,,,
2007-05-01,NL,NWTR381U,NWTR153D,1,,,,,,,,,,
2007-05-01,NL,NWTR381U,NWTR-512,1,,,,,,,,,,
2007-05-01,NL,NWL3801T,NWL3801A,1,1.500,10,2,,,,,,,
2007-05-01,NL,NWL3801T,NWL1503B,1,,,,,,,,,,
2007-05-01,NL,NWL3801T,NWL--511,1,,,,,,,,,,
2007-05-01,NL,NZKL381T,NZKL381Z,1,1.500,10,6,,,,,,,
2007-05-01,NL,NZKL381T,NZKL222Z,1,,,,,,,,,,
2007-05-01,NL,NZKL381T,NZKL0314,1,,,,,,,,,,
